experiment,seed,scale,image_id,target_index,center_error_sq,center_error_l2,size_error_l1,size_error_relative,matched_iou,label_correct
shared_detach,43,small,2845,5,0.0006596701568923891,0.025684045627713203,0.13881760835647583,3.2993345260620117,0.14746081829071045,0
shared_detach,43,large,9537,1,0.0013999573420733213,0.0374160036444664,0.01573580503463745,0.023155663162469864,0.9017314910888672,0
shared_detach,43,small,9537,0,0.003709750948473811,0.06090772524476051,0.07777143269777298,1.1289658546447754,0.2312120795249939,1
shared_detach,43,large,5146,8,0.0001940536021720618,0.013930312357842922,0.03281143307685852,0.19780421257019043,0.8127556443214417,1
shared_detach,43,large,5146,3,0.00021520446171052754,0.01466984860599041,0.027084723114967346,0.098411425948143,0.8306009769439697,0
shared_detach,43,large,5146,0,0.0010216814698651433,0.03196375072002411,0.09246678650379181,0.25821924209594727,0.6365627646446228,0
shared_detach,43,large,5146,1,0.0009178683394566178,0.030296342447400093,0.06899102032184601,0.3975948095321655,0.6571646928787231,0
shared_detach,43,large,5146,9,0.0001106489944504574,0.010518983006477356,0.011889010667800903,0.057848136872053146,0.892799437046051,1
shared_detach,43,large,5146,5,6.904337351443246e-05,0.00830923393368721,0.006040126085281372,0.011801796033978462,0.9490833878517151,1
shared_detach,43,large,5146,2,4.4909247662872076e-05,0.00670143635943532,0.013970300555229187,0.04953186586499214,0.9059416055679321,0
shared_detach,43,large,5146,4,9.273483010474592e-05,0.009629892185330391,0.07013635337352753,0.24277052283287048,0.8002484440803528,0
shared_detach,43,large,5146,6,0.0013758266577497125,0.03709213808178902,0.024889126420021057,0.053464025259017944,0.6590887904167175,1
shared_detach,43,large,5146,7,2.7718567707779584e-07,0.0005264842766337097,0.017819732427597046,0.05648938938975334,0.9463539123535156,1
shared_detach,43,medium,4585,3,0.0007777104037813842,0.027887459844350815,0.09046195447444916,0.9524880647659302,0.48150524497032166,0
shared_detach,43,medium,4585,5,0.0009827245958149433,0.03134843707084656,0.04645106941461563,0.5553266406059265,0.4651709496974945,0
shared_detach,43,small,4585,7,4.496954716159962e-05,0.006705933716148138,0.07451309263706207,1.5033156871795654,0.36880671977996826,0
shared_detach,43,small,4585,9,0.0002148178027709946,0.014656663872301579,0.009106196463108063,0.16732221841812134,0.474094033241272,0
shared_detach,43,medium,4585,4,0.002355195814743638,0.04853035882115364,0.013313010334968567,0.1053156778216362,0.3204447627067566,0
shared_detach,43,small,4585,10,0.004177272319793701,0.06463181972503662,0.05596783012151718,1.0255637168884277,0.0812874510884285,0
shared_detach,43,medium,4585,11,0.00023162644356489182,0.015219278633594513,0.04004968702793121,0.6038142442703247,0.47102218866348267,0
shared_detach,43,medium,4585,0,3.7167524169490207e-06,0.0019278880208730698,0.012933418154716492,0.06917239725589752,0.9288117289543152,0
shared_detach,43,small,4585,6,0.0012549984967336059,0.035425957292318344,0.03693249449133873,0.6536551713943481,0.23460161685943604,0
shared_detach,43,medium,4585,1,5.5840260756667703e-05,0.007472634315490723,0.011529311537742615,0.08864899724721909,0.8614842891693115,0
shared_detach,43,small,4585,8,0.001270261942408979,0.03564073517918587,0.05605870857834816,1.2571141719818115,0.28363025188446045,0
shared_detach,43,small,4585,12,0.00040984907536767423,0.02024472877383232,0.031459175050258636,0.6251696348190308,0.4270119071006775,0
shared_detach,43,medium,4585,2,0.0003878653806168586,0.01969429850578308,0.027953483164310455,0.20416603982448578,0.7093523144721985,1
shared_detach,43,medium,5239,2,0.00024156116705853492,0.015542238019406796,0.018739759922027588,0.2603418529033661,0.5986794829368591,1
shared_detach,43,small,5239,3,0.0001555825729155913,0.012473274022340775,0.1311836987733841,2.4153647422790527,0.21672363579273224,1
shared_detach,43,large,5239,0,0.00017046502034645528,0.013056225143373013,0.06002363562583923,0.15100376307964325,0.8574913144111633,1
shared_detach,43,medium,5239,1,0.01853213459253311,0.13613277673721313,0.07252919673919678,0.7877315878868103,0.0,1
shared_detach,43,large,3145,0,0.00043048697989434004,0.020748179405927658,0.09520137310028076,0.13936272263526917,0.8739736676216125,1
shared_detach,43,large,3145,1,0.00036094363895244896,0.018998516723513603,0.0331367552280426,0.05672125518321991,0.9288331866264343,1
shared_detach,43,small,2520,1,0.00020864358521066606,0.014444500207901001,0.03013809397816658,0.4692796468734741,0.6270633339881897,0
shared_detach,43,medium,2520,4,0.0005063106655143201,0.022501347586512566,0.016172975301742554,0.22509191930294037,0.47622349858283997,1
shared_detach,43,medium,2520,3,8.166836050804704e-05,0.00903705507516861,0.013648726046085358,0.07642396539449692,0.8339943289756775,1
shared_detach,43,small,2520,2,8.788015838945284e-05,0.00937444157898426,0.04017245024442673,0.6202561855316162,0.481553316116333,0
shared_detach,43,medium,2520,0,0.0006203126977197826,0.024906078353524208,0.041572436690330505,0.17462396621704102,0.7237238883972168,0
shared_detach,43,large,7256,0,0.00016016002336982638,0.01265543419867754,0.014284849166870117,0.06773316860198975,0.8404066562652588,0
shared_detach,43,large,7256,2,7.628991443198174e-05,0.00873440969735384,0.015717297792434692,0.10700949281454086,0.8740074634552002,1
shared_detach,43,large,7256,1,0.0008044628193601966,0.028363054618239403,0.06531023979187012,0.3503700792789459,0.7101356387138367,1
shared_e2e,43,medium,6381,4,9.804883802644326e-07,0.000990196131169796,0.0047294870018959045,0.054461367428302765,0.9460381865501404,1
shared_e2e,43,medium,6381,16,0.00013324043538887054,0.011542982421815395,0.01651053875684738,0.19893626868724823,0.6999494433403015,1
shared_e2e,43,medium,6381,13,0.001736608799546957,0.041672639548778534,0.1283992975950241,0.5569440722465515,0.4035708010196686,0
shared_e2e,43,large,6381,6,3.997849489678629e-05,0.00632285512983799,0.02866002917289734,0.17880672216415405,0.817913293838501,1
shared_e2e,43,medium,6381,5,0.0004583887930493802,0.02141001634299755,0.03820837289094925,0.141203373670578,0.8397767543792725,1
shared_e2e,43,large,6381,3,2.5335662940051407e-05,0.005033454392105341,0.013734236359596252,0.061243925243616104,0.9371262788772583,1
shared_e2e,43,large,6381,12,0.0036198534071445465,0.06016521900892258,0.05510544776916504,0.12007109820842743,0.7153840661048889,0
shared_e2e,43,large,6381,7,0.00021215580636635423,0.01456556934863329,0.037572234869003296,0.21619798243045807,0.7778139710426331,1
shared_e2e,43,large,6381,1,0.0001476098841521889,0.012149481102824211,0.040859073400497437,0.12550783157348633,0.8838521838188171,1
shared_e2e,43,medium,6381,10,3.166942042298615e-05,0.005627559032291174,0.03376663848757744,0.32071661949157715,0.6606543064117432,1
shared_e2e,43,large,6381,2,0.001060771057382226,0.03256947919726372,0.05691337585449219,0.1769597828388214,0.7925658822059631,1
shared_e2e,43,medium,6381,15,3.67652864952106e-05,0.006063438486307859,0.013570800423622131,0.08408507704734802,0.913418173789978,1
shared_e2e,43,small,6381,11,3.890754305757582e-05,0.006237591151148081,0.026252076029777527,0.40725886821746826,0.6725366711616516,1
shared_e2e,43,medium,6381,9,7.901502976892516e-05,0.008889039978384972,0.08079446852207184,0.4010438024997711,0.6758501529693604,1
shared_e2e,43,large,6381,14,0.0003207564586773515,0.01790967583656311,0.039816051721572876,0.19673490524291992,0.7491098642349243,1
shared_e2e,43,small,6381,0,4.821623588213697e-05,0.006943791173398495,0.03524639084935188,0.388027161359787,0.6774623990058899,0
shared_e2e,43,small,6381,8,6.902188761159778e-05,0.008307941257953644,0.007185641676187515,0.14244842529296875,0.6769587993621826,1
shared_e2e,43,medium,4537,5,0.000149125509778969,0.012211695313453674,0.022591635584831238,0.11805511265993118,0.8073531985282898,0
shared_e2e,43,large,4537,4,0.0003662893723230809,0.01913868822157383,0.022223591804504395,0.07835707068443298,0.8385857939720154,0
shared_e2e,43,large,4537,0,0.000392985442886129,0.019823860377073288,0.009478360414505005,0.021173110231757164,0.9044108390808105,0
shared_e2e,43,large,4537,1,9.3599664978683e-06,0.0030594062991440296,0.020177841186523438,0.05684002488851547,0.9454955458641052,0
shared_e2e,43,medium,4537,3,0.0003444759931880981,0.01856006495654583,0.03397418558597565,0.2098739594221115,0.6945385336875916,0
shared_e2e,43,large,4537,2,1.7808870325097814e-05,0.004220055881887674,0.044275522232055664,0.13202223181724548,0.8819369673728943,0
shared_e2e,43,large,4537,6,0.000527606753166765,0.022969692945480347,0.0893235057592392,0.39973828196525574,0.7110583186149597,1
shared_e2e,43,large,9896,0,0.00017097451200243086,0.013075722381472588,0.05989357829093933,0.12947821617126465,0.8820604085922241,0
shared_e2e,43,large,7223,0,1.144891939475201e-05,0.0033836252987384796,0.02050250768661499,0.026218248531222343,0.9730721116065979,1
shared_e2e,43,large,1977,0,3.4254073398187757e-05,0.005852697882801294,0.032129108905792236,0.05323299020528793,0.9474604725837708,0
shared_e2e,43,medium,5606,3,0.0012012708466500044,0.034659355878829956,0.05960121005773544,0.4063994288444519,0.628527820110321,1
shared_e2e,43,large,5606,1,0.00053974095499143,0.02323232591152191,0.07829925417900085,0.1488947868347168,0.8318739533424377,1
shared_e2e,43,large,5606,2,0.0018092227401211858,0.0425349585711956,0.043170928955078125,0.06021842360496521,0.8694045543670654,1
shared_e2e,43,large,5606,0,0.0009834400843828917,0.031359847635030746,0.03974334895610809,0.1312982738018036,0.8152176141738892,0
shared_e2e,43,medium,5606,4,0.00038258894346654415,0.01955988071858883,0.022197894752025604,0.1715824455022812,0.608095109462738,1
shared_e2e,43,large,8368,1,9.657086047809571e-05,0.00982704758644104,0.046476125717163086,0.06689605116844177,0.9354721903800964,1
shared_e2e,43,large,8368,0,0.0021042749285697937,0.04587237536907196,0.10999488830566406,0.12728717923164368,0.8851341605186462,0
shared_e2e,43,large,6852,0,5.335347850632388e-06,0.002309837145730853,0.04620152711868286,0.13004568219184875,0.8790079951286316,0
shared_e2e,43,large,6852,1,0.0007198845851235092,0.02683066576719284,0.031621888279914856,0.08621267974376678,0.848610520362854,1
shared_e2e,43,medium,6852,2,5.129983037477359e-06,0.002264946699142456,0.09373694658279419,0.6523936986923218,0.5989177823066711,1
shared_e2e,43,large,5879,0,7.894047303125262e-05,0.008884845301508904,0.04583907127380371,0.061428554356098175,0.9395115971565247,0
shared_e2e,43,medium,4439,1,0.0043725306168198586,0.06612510979175568,0.04046136885881424,0.274351567029953,0.20592428743839264,1
shared_e2e,43,medium,4439,2,0.00030575395794585347,0.01748582161962986,0.04569117724895477,0.5429753065109253,0.5753199458122253,0
shared_e2e,43,medium,4439,3,0.001227694796398282,0.03503847494721413,0.0532689169049263,0.4312794506549835,0.22560548782348633,0
shared_e2e,43,medium,4439,0,0.0025914304424077272,0.050906095653772354,0.060498885810375214,0.3410957455635071,0.3470974862575531,1
shared_e2e,43,medium,3369,0,2.6182367946603335e-05,0.0051168710924685,0.035002563148736954,0.2898227572441101,0.768787145614624,1
shared_e2e,43,large,3369,2,0.0014247176004573703,0.03774543106555939,0.05556154251098633,0.06979583948850632,0.8753541111946106,0
shared_e2e,43,small,3369,3,0.0013018742902204394,0.03608149662613869,0.30164000391960144,4.029408931732178,0.140365868806839,0
shared_e2e,43,medium,3369,1,0.0001702329027466476,0.013047332875430584,0.026312444359064102,0.309705913066864,0.6402856707572937,1
shared_e2e,43,small,6062,1,7.961715164128691e-05,0.00892284419387579,0.017658453434705734,0.2730505168437958,0.7463238835334778,1
shared_e2e,43,large,6062,0,0.0001542579848319292,0.012420063838362694,0.018128514289855957,0.04788559675216675,0.9241332411766052,1
shared_e2e,43,small,6062,2,2.212344952567946e-05,0.00470355711877346,0.04015963152050972,0.7872161865234375,0.5344304442405701,1
shared_e2e,43,large,740,1,0.0006072696996852756,0.024642841890454292,0.013938337564468384,0.03786329925060272,0.8351041674613953,0
shared_e2e,43,large,740,0,0.00020852507441304624,0.01444039773195982,0.02568332850933075,0.09244761615991592,0.8828166723251343,0
shared_e2e,43,large,4031,0,0.0006460878066718578,0.02541825734078884,0.0753505527973175,0.1570514589548111,0.8349721431732178,0
shared_e2e,43,large,4031,1,0.0001998027291847393,0.01413515955209732,0.027574598789215088,0.03274102881550789,0.9500318169593811,0
shared_e2e,43,medium,4031,2,6.151720299385488e-05,0.007843290455639362,0.014470599591732025,0.12702785432338715,0.8219206929206848,1
shared_e2e,43,large,9724,0,1.3737519111600704e-05,0.003706415882334113,0.04624927043914795,0.051604725420475006,0.946453332901001,1
shared_e2e,43,large,7062,0,0.0001176150981336832,0.010845049284398556,0.02081972360610962,0.023581624031066895,0.9649641513824463,0
shared_e2e,43,large,9755,0,2.2405165509553626e-05,0.004733409732580185,0.04263728857040405,0.06186633184552193,0.9402889013290405,0
shared_e2e,43,large,9755,1,4.964974141330458e-05,0.007046257145702839,0.03977683186531067,0.18021704256534576,0.820923924446106,1
shared_e2e,43,large,3808,0,0.00026842663646675646,0.016383731737732887,0.04886442422866821,0.055082738399505615,0.9430633187294006,0
shared_e2e,43,large,5478,3,0.0012162646744400263,0.03487498685717583,0.0777285248041153,0.2151048630475998,0.7668474912643433,0
shared_e2e,43,large,5478,0,0.0007818694575689733,0.02796192839741707,0.05222773551940918,0.07060141861438751,0.9258742928504944,0
shared_e2e,43,large,5478,1,3.413637386984192e-05,0.0058426340110599995,0.0011265575885772705,0.002768798265606165,0.9581260681152344,1
shared_e2e,43,large,5478,2,0.00012565830547828227,0.011209741234779358,0.031949788331985474,0.057192981243133545,0.9345352053642273,1
shared_e2e,43,large,7905,0,0.00022885709768161178,0.01512802392244339,0.07430872321128845,0.10571149736642838,0.8941889405250549,1
shared_e2e,43,large,8633,0,0.00018478650599718094,0.01359361968934536,0.03318822383880615,0.1248328760266304,0.8877472877502441,0
shared_e2e,43,large,8633,2,0.005888983607292175,0.07673971354961395,0.03039175271987915,0.05890793353319168,0.7850211262702942,1
shared_e2e,43,medium,8633,1,6.504250632133335e-05,0.008064893074333668,0.02841264009475708,0.14689086377620697,0.8600720763206482,0
shared_e2e,43,large,8633,3,0.0023740632459521294,0.04872436076402664,0.029615968465805054,0.05725184082984924,0.8511160016059875,0
shared_e2e,43,large,1918,1,1.6393485566368327e-05,0.004048887174576521,0.02053837478160858,0.11201239377260208,0.8962563276290894,1
shared_e2e,43,large,1918,0,0.0008076038211584091,0.028418371453881264,0.010711319744586945,0.058137550950050354,0.6309875845909119,1
shared_e2e,43,large,4405,3,0.00016358941502403468,0.012790207751095295,0.03991994261741638,0.10586105287075043,0.9036991000175476,1
shared_e2e,43,large,4405,1,0.007671535946428776,0.08758730441331863,0.013987541198730469,0.03407220169901848,0.599593997001648,1
shared_e2e,43,large,4405,0,0.00035135456710122526,0.01874445378780365,0.03274190425872803,0.04853908345103264,0.9299275875091553,0
shared_e2e,43,large,4405,2,0.0003233049937989563,0.017980683594942093,0.1461191475391388,0.460869163274765,0.68147873878479,1
shared_e2e,43,large,8443,0,0.0006353755597956479,0.025206657126545906,0.02451881766319275,0.06543494760990143,0.829336404800415,1
shared_e2e,43,large,6654,1,3.976437437813729e-05,0.006305899936705828,0.037041544914245605,0.10655302554368973,0.8961573839187622,1
shared_e2e,43,large,6654,2,0.00025716176605783403,0.0160362645983696,0.017876476049423218,0.05835263058543205,0.8802587985992432,1
shared_e2e,43,large,6654,0,0.00011116861423943192,0.010543652810156345,0.02732306718826294,0.035745877772569656,0.9613226056098938,1
shared_e2e,43,large,1938,0,0.0001857415190897882,0.01362870167940855,0.017965972423553467,0.01906861737370491,0.9612505435943604,1
shared_e2e,43,large,6190,0,0.012010949663817883,0.10959447920322418,0.04876190423965454,0.07111428678035736,0.6881207227706909,0
shared_e2e,43,large,5214,0,0.0008417474455200136,0.029012884944677353,0.05136072635650635,0.05946797877550125,0.9062514305114746,0
shared_e2e,43,large,6020,0,0.00017941366240847856,0.013394538313150406,0.0436137318611145,0.0642792358994484,0.9372957944869995,0
shared_e2e,43,medium,6020,1,0.00019040144979953766,0.013798602856695652,0.005224481225013733,0.019187094643712044,0.8044058084487915,0
shared_e2e,43,large,9192,0,0.0021068963687866926,0.045900940895080566,0.02639681100845337,0.0340176559984684,0.8635233640670776,0
shared_e2e,43,large,849,0,0.005651554092764854,0.07517682015895844,0.158060222864151,0.3321146070957184,0.6694215536117554,0
shared_e2e,43,large,3003,0,0.0019340103026479483,0.04397738352417946,0.05127871036529541,0.15419915318489075,0.708672821521759,1
shared_e2e,43,medium,3003,3,0.0024505623150616884,0.049503155052661896,0.06546016782522202,0.35172876715660095,0.5711628794670105,1
shared_e2e,43,large,3003,2,0.0010036416351795197,0.03168030455708504,0.07912419736385345,0.3631746470928192,0.5777220129966736,1
shared_e2e,43,large,3003,1,0.0006988983368501067,0.026436684653162956,0.07093709707260132,0.19403010606765747,0.789222240447998,1
shared_e2e,43,large,7900,0,6.900946755195037e-05,0.008307193405926228,0.05259639024734497,0.15102578699588776,0.8619036674499512,0
shared_e2e,43,large,7900,1,0.00020293064881116152,0.014245373196899891,0.011810064315795898,0.01191286463290453,0.9609500169754028,0
shared_e2e,43,large,8095,1,2.406488601991441e-05,0.004905597306787968,0.008665353059768677,0.020138710737228394,0.9736193418502808,0
shared_e2e,43,medium,8095,0,0.0020305325742810965,0.04506143182516098,0.1437056064605713,1.44436776638031,0.3985006809234619,0
shared_e2e,43,medium,3781,2,0.0002809837751556188,0.016762571409344673,0.029363460838794708,0.3046007752418518,0.6395843029022217,1
shared_e2e,43,large,3781,1,0.0003497639554552734,0.018701978027820587,0.027012676000595093,0.05558089166879654,0.9058154225349426,1
shared_e2e,43,large,3781,0,0.0003408091142773628,0.018461016938090324,0.005658566951751709,0.00875807087868452,0.9250527024269104,1
shared_e2e,43,large,5588,0,0.00018258510681334883,0.013512405566871166,0.0414433479309082,0.17564073204994202,0.8273121118545532,1
shared_e2e,43,large,8628,2,0.00041191355558112264,0.020295653492212296,0.04923206567764282,0.06761635839939117,0.9030060768127441,0
shared_e2e,43,large,8628,0,0.0013956900220364332,0.03735893592238426,0.04761141538619995,0.15878474712371826,0.7100154161453247,1
shared_e2e,43,medium,8628,1,0.019098011776804924,0.13819555938243866,0.21935045719146729,1.316823959350586,0.09274037927389145,0
shared_e2e,43,large,8628,3,2.3863463866291568e-05,0.004885024391114712,0.04992276430130005,0.07299792021512985,0.9282916784286499,1
shared_e2e,43,large,5314,0,0.004512994550168514,0.06717882305383682,0.11840212345123291,0.15191160142421722,0.8025872111320496,0
shared_e2e,43,small,8292,2,5.981235153740272e-05,0.0077338446862995625,0.060340605676174164,1.181241750717163,0.40206289291381836,0
shared_e2e,43,medium,8292,0,9.82386918622069e-05,0.009911543689668179,0.006665229797363281,0.08748731017112732,0.7474925518035889,0
shared_e2e,43,medium,8292,1,0.0005889859166927636,0.02426903136074543,0.005622796714305878,0.08180823922157288,0.37939631938934326,0
shared_e2e,43,small,8292,3,0.000327524496242404,0.018097637221217155,0.023083675652742386,0.5865333676338196,0.3476925492286682,0
shared_e2e,43,small,8292,5,0.0007209508330561221,0.02685052715241909,0.08327362686395645,5.2046051025390625,0.07265951484441757,0
shared_e2e,43,small,8292,4,8.89399743755348e-05,0.009430799633264542,0.02638314850628376,1.2469048500061035,0.3326323628425598,0
shared_e2e,43,large,8338,0,0.0023792514111846685,0.04877756908535957,0.062419384717941284,0.07161657512187958,0.7641581296920776,0
shared_e2e,43,large,6949,0,0.00020499623497016728,0.014317689463496208,0.09567242860794067,0.12277068197727203,0.880677342414856,1
shared_e2e,43,large,7154,0,0.00010224236757494509,0.010111496783792973,0.052418798208236694,0.06174357235431671,0.8948530554771423,1
shared_e2e,43,large,5940,2,0.0001636446686461568,0.012792367488145828,0.03260698914527893,0.09891212731599808,0.8641942739486694,1
shared_e2e,43,large,5940,3,4.504392563831061e-06,0.002122355392202735,0.03131532669067383,0.10102760791778564,0.8994923830032349,1
shared_e2e,43,large,5940,5,8.953516953624785e-05,0.009462302550673485,0.032078444957733154,0.14818547666072845,0.8365797996520996,1
shared_e2e,43,large,5940,0,6.072724499972537e-05,0.007792768534272909,0.025676190853118896,0.06899747252464294,0.9313772916793823,1
shared_e2e,43,large,5940,4,0.0011371535947546363,0.03372170776128769,0.06630627810955048,0.25236618518829346,0.7179396152496338,1
shared_e2e,43,large,5940,1,0.00037017869180999696,0.01924002915620804,0.023753583431243896,0.0678248256444931,0.8663512468338013,1
shared_e2e,43,large,851,1,0.000933472067117691,0.030552774667739868,0.09298545122146606,0.20016977190971375,0.8269127011299133,1
shared_e2e,43,large,851,0,0.00025334907695651054,0.015916943550109863,0.028012007474899292,0.056878481060266495,0.9193453788757324,1
shared_e2e,43,medium,2047,0,0.002491799183189869,0.04991792514920235,0.1203066036105156,0.9660152196884155,0.37076136469841003,0
shared_e2e,43,medium,6404,0,0.000436609610915184,0.020895205438137054,0.027535736560821533,0.21797960996627808,0.6665104031562805,0
shared_e2e,43,large,7536,1,0.0008194575784727931,0.02862617000937462,0.03779345750808716,0.05786046385765076,0.8873121738433838,0
shared_e2e,43,large,7536,0,7.9612482295488e-06,0.00282156839966774,0.013914048671722412,0.02717587724328041,0.9733801484107971,0
shared_e2e,43,large,8252,0,0.00010201730037806556,0.010100360959768295,0.03423100709915161,0.08606710284948349,0.9147660732269287,0
shared_e2e,43,large,1206,1,2.428749758109916e-05,0.004928234964609146,0.023746468126773834,0.05980921536684036,0.8852075934410095,0
shared_e2e,43,large,1206,0,0.000414455309510231,0.020358175039291382,0.02754455804824829,0.07905051857233047,0.8510502576828003,1
shared_e2e,43,large,4121,1,2.974990820803214e-05,0.0054543474689126015,0.02471989393234253,0.08372174203395844,0.9169455170631409,1
shared_e2e,43,large,4121,0,6.568713433807716e-05,0.008104760199785233,0.08222346007823944,0.3774549961090088,0.649260938167572,1
shared_e2e,43,medium,4121,2,4.4724027247866616e-05,0.006687602493911982,0.01641744375228882,0.07085465639829636,0.8465248942375183,1
shared_e2e,43,small,4857,5,5.789875103801023e-06,0.0024062159936875105,0.009692661464214325,0.1517718881368637,0.8525206446647644,1
shared_e2e,43,small,4857,4,0.00023810690618120134,0.015430713072419167,0.035965561866760254,0.6416047215461731,0.530894935131073,1
shared_e2e,43,large,4857,13,0.0013520318316295743,0.036769986152648926,0.058503657579422,0.15810517966747284,0.7663349509239197,1
shared_e2e,43,large,4857,6,2.2235206415643916e-05,0.004715422168374062,0.10906583070755005,0.24875769019126892,0.7639158368110657,0
shared_e2e,43,medium,4857,2,9.114811837207526e-05,0.009547152556478977,0.02624136209487915,0.16457855701446533,0.7261121273040771,1
shared_e2e,43,medium,4857,9,0.0009682356030680239,0.031116483733057976,0.024554282426834106,0.21832574903964996,0.5122513771057129,0
shared_e2e,43,medium,4857,8,1.3282977306516841e-05,0.0036445818841457367,0.02270529419183731,0.16309310495853424,0.8558420538902283,0
shared_e2e,43,large,4857,12,0.000812194193713367,0.028499020263552666,0.09378990530967712,0.23720046877861023,0.7704086303710938,1
shared_e2e,43,small,4857,10,4.99807829328347e-05,0.007069708779454231,0.03651580214500427,0.4803726375102997,0.5671930909156799,1
shared_e2e,43,large,4857,0,0.0003886206541210413,0.01971346326172352,0.029719829559326172,0.07850997895002365,0.88968425989151,1
shared_e2e,43,large,4857,11,0.0007031746208667755,0.026517439633607864,0.13832944631576538,0.2904064655303955,0.7520890831947327,1
shared_e2e,43,small,4857,3,0.00022583469399251044,0.015027797780930996,0.019738227128982544,0.4645322859287262,0.5662717819213867,1
shared_e2e,43,large,4857,1,0.00014970557822380215,0.012235423550009727,0.023739755153656006,0.05622630566358566,0.929959774017334,1
shared_e2e,43,medium,4857,14,0.0002569996868260205,0.016031209379434586,0.051672786474227905,0.15025214850902557,0.6735969185829163,0
shared_e2e,43,medium,4857,7,0.0013803283218294382,0.03715277090668678,0.08259764313697815,0.5065546631813049,0.5879530906677246,0
shared_e2e,43,large,3759,0,0.0001703124726191163,0.013050382025539875,0.014764010906219482,0.05005815625190735,0.920020341873169,1
shared_e2e,43,medium,3759,3,7.461784844053909e-05,0.008638162165880203,0.018127962946891785,0.07435134798288345,0.901384711265564,0
shared_e2e,43,large,3759,2,0.00010623825073707849,0.010307193733751774,0.0522761344909668,0.14486712217330933,0.8618160486221313,1
shared_e2e,43,large,3759,1,9.752520418260247e-05,0.009875484742224216,0.03630584478378296,0.12491384148597717,0.8604820370674133,1
shared_e2e,43,medium,5057,2,7.236324563564267e-06,0.002690041670575738,0.014484189450740814,0.07991042733192444,0.9216163754463196,0
shared_e2e,43,large,5057,0,0.0011936802184209228,0.03454967588186264,0.07025206089019775,0.13018329441547394,0.8550097346305847,0
shared_e2e,43,large,5057,1,4.950216680299491e-05,0.007035777438431978,0.02211436629295349,0.039036914706230164,0.9528605341911316,1
shared_e2e,43,large,6296,1,0.0006309282034635544,0.025118283927440643,0.02423650026321411,0.06944065541028976,0.8451724052429199,1
shared_e2e,43,large,6296,2,0.0002490288461558521,0.015780648216605186,0.05578172206878662,0.13014733791351318,0.8831452131271362,1
shared_e2e,43,large,6296,0,4.717483898275532e-05,0.006868394091725349,0.07020744681358337,0.2973443567752838,0.7707824110984802,1
shared_e2e,43,large,3351,0,3.5920022583013633e-06,0.0018952578539028764,0.021279871463775635,0.03470905125141144,0.9638881683349609,1
shared_e2e,43,large,3673,1,0.00033266207901760936,0.01823902688920498,0.024533122777938843,0.04662506282329559,0.9011285901069641,0
shared_e2e,43,large,3673,0,0.0001425729424227029,0.011940390802919865,0.02405095100402832,0.04303298145532608,0.9395377039909363,0
shared_e2e,43,medium,3330,1,4.327115311753005e-05,0.006578081287443638,0.0287855863571167,0.1469990611076355,0.8474169373512268,1
shared_e2e,43,large,3330,0,7.75674925534986e-06,0.0027850940823554993,0.024161219596862793,0.09294376522302628,0.909763753414154,0
shared_e2e,43,large,3838,1,0.0001527452695881948,0.01235901564359665,0.027733564376831055,0.09397352486848831,0.904651403427124,1
shared_e2e,43,medium,3838,4,0.0006452133529819548,0.025401050224900246,0.025554314255714417,0.09798389673233032,0.5610041618347168,1
shared_e2e,43,large,3838,3,0.00041031066211871803,0.020256126299500465,0.004844695329666138,0.016008898615837097,0.859376072883606,1
shared_e2e,43,large,3838,0,5.222090476308949e-05,0.007226403336971998,0.02438044548034668,0.06816460937261581,0.9280810356140137,1
shared_e2e,43,large,3838,2,0.00036337596247904,0.019062422215938568,0.019219815731048584,0.06832196563482285,0.8708712458610535,1
shared_e2e,43,medium,3838,5,0.00031002808827906847,0.017607614398002625,0.009845487773418427,0.07345647364854813,0.6039570569992065,1
shared_e2e,43,large,6759,0,0.00024437266984023154,0.015632424503564835,0.022792577743530273,0.031184162944555283,0.944744884967804,0
shared_e2e,43,medium,1532,0,0.0005772945587523282,0.024026954546570778,0.008770883083343506,0.07381965965032578,0.7104590535163879,1
shared_e2e,43,medium,1532,8,0.00045932969078421593,0.021431978791952133,0.03549754619598389,0.42465680837631226,0.44455569982528687,1
shared_e2e,43,small,1532,5,0.0005597491399385035,0.02365901879966259,0.033337511122226715,0.7466374635696411,0.389382541179657,0
shared_e2e,43,small,1532,1,0.00031769543420523405,0.01782401278614998,0.029774799942970276,0.4076147675514221,0.5787721276283264,1
shared_e2e,43,small,1532,6,0.00031858496367931366,0.017848948016762733,0.014895137399435043,0.336146742105484,0.4625696837902069,0
shared_e2e,43,small,1532,9,0.0003908905200660229,0.019770951941609383,0.020083926618099213,0.33032870292663574,0.4467626214027405,1
shared_e2e,43,medium,1532,3,0.00024655627203173935,0.015702109783887863,0.07019788026809692,0.45403948426246643,0.5892125368118286,0
shared_e2e,43,medium,1532,4,0.0006116997683420777,0.024732565507292747,0.028122127056121826,0.2150237262248993,0.48666247725486755,0
shared_e2e,43,medium,1532,7,0.0003747552400454879,0.019358595833182335,0.02793271094560623,0.23623517155647278,0.7097112536430359,1
shared_e2e,43,medium,1532,2,0.000247403047978878,0.01572905108332634,0.007556132972240448,0.05003643035888672,0.7400413751602173,0
shared_e2e,43,large,3886,0,3.886481135850772e-05,0.0062341648153960705,0.0258902907371521,0.041971322149038315,0.9594621062278748,0
