experiment,seed,image_id,large_gt_count,matched_tp_score_mean,matched_tp_score_min,matched_iou_mean,matched_class_accuracy,fp_query_count,fp_score_mean,fp_score_q95,fp_score_q99,fp_score_top10_mean,fp_score_max,tp_minus_top_fp,tp_above_top_fp,duplicate_like_fp50_count,duplicate_like_fp50_rate,high_confidence_fp50_count,checkpoint_epoch,fingerprint
baseline,43,6020,1,0.12704192101955414,0.12704192101955414,0.9637314081192017,0.0,298,0.03976770117878914,0.082555390894413,0.11774484068155289,0.11763999611139297,0.16022300720214844,-0.0331810861825943,0,2,0.00671140942722559,0,7,d1b7a9f86e187c5e
baseline,43,9192,1,0.07936743646860123,0.07936743646860123,0.8838224411010742,0.0,299,0.03672438859939575,0.07754553854465485,0.1042017787694931,0.10376030206680298,0.1396012008190155,-0.060233764350414276,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,849,1,0.03945125639438629,0.03945125639438629,0.922569751739502,0.0,299,0.033068928867578506,0.09079956263303757,0.12432419508695602,0.12226585298776627,0.15600824356079102,-0.11655698716640472,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,3003,3,0.09551620483398438,0.0871972143650055,0.5323634147644043,1.0,296,0.06330769509077072,0.16835758090019226,0.2608725428581238,0.24095411598682404,0.2793997526168823,-0.18388354778289795,0,15,0.05067567527294159,0,7,d1b7a9f86e187c5e
baseline,43,7900,2,0.07957781106233597,0.0433540903031826,0.9005123972892761,0.0,298,0.03776088356971741,0.07516743242740631,0.09674620628356934,0.10078011453151703,0.1511927992105484,-0.07161498814821243,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,8095,1,0.10175953805446625,0.10175953805446625,0.9057778120040894,0.0,298,0.03635547310113907,0.10198130458593369,0.17750290036201477,0.1580309420824051,0.2031756341457367,-0.10141609609127045,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,3781,2,0.25492167472839355,0.23519912362098694,0.8569079637527466,1.0,297,0.06125466153025627,0.14930224418640137,0.1853952705860138,0.18633398413658142,0.21298901736736298,0.04193265736103058,1,41,0.13804712891578674,0,7,d1b7a9f86e187c5e
baseline,43,5588,1,0.2656284272670746,0.2656284272670746,0.8579197525978088,1.0,299,0.031316857784986496,0.05979200080037117,0.1577826887369156,0.14658679068088531,0.2505538761615753,0.015074551105499268,1,9,0.03010033443570137,0,7,d1b7a9f86e187c5e
baseline,43,8628,3,0.11135721951723099,0.042376816272735596,0.8318933844566345,0.3333333432674408,296,0.047869931906461716,0.11235782504081726,0.1332186460494995,0.1404472291469574,0.24352861940860748,-0.1321713924407959,0,30,0.10135135054588318,0,7,d1b7a9f86e187c5e
baseline,43,5314,1,0.07930704206228256,0.07930704206228256,0.8442744016647339,0.0,299,0.03531046211719513,0.07039864361286163,0.09885531663894653,0.09633110463619232,0.1301269680261612,-0.05081992596387863,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,8338,1,0.030094606801867485,0.030094606801867485,0.8234843015670776,0.0,299,0.032763466238975525,0.05479798465967178,0.12072960287332535,0.11640635877847672,0.1926359236240387,-0.16254131495952606,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,6949,1,0.07973805069923401,0.07973805069923401,0.9323088526725769,1.0,299,0.031338829547166824,0.06800572574138641,0.11263684183359146,0.10963428020477295,0.1631011962890625,-0.08336314558982849,0,21,0.07023411244153976,0,7,d1b7a9f86e187c5e
baseline,43,7154,1,0.11641482263803482,0.11641482263803482,0.8523308634757996,1.0,299,0.03519652783870697,0.1063564270734787,0.13845454156398773,0.14652614295482635,0.24380816519260406,-0.12739333510398865,0,37,0.12374582141637802,0,7,d1b7a9f86e187c5e
baseline,43,5940,6,0.2689169943332672,0.23473525047302246,0.8742071986198425,1.0,294,0.08436650782823563,0.2105756402015686,0.2542310059070587,0.24853496253490448,0.2903323471546173,-0.021415352821350098,0,56,0.1904761791229248,0,7,d1b7a9f86e187c5e
baseline,43,851,2,0.17266589403152466,0.1571315973997116,0.7844325304031372,0.5,298,0.04572691023349762,0.12387692928314209,0.1800827533006668,0.1866249442100525,0.2669219970703125,-0.09425610303878784,0,9,0.030201341956853867,0,7,d1b7a9f86e187c5e
baseline,43,7536,2,0.06403504312038422,0.03936532512307167,0.8498867750167847,0.0,298,0.04043029248714447,0.08459275960922241,0.10010386258363724,0.10195819288492203,0.11751091480255127,-0.05347587168216705,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,8252,1,0.1187656819820404,0.1187656819820404,0.9067561626434326,0.0,299,0.03285681828856468,0.07276828587055206,0.11022854596376419,0.10860556364059448,0.16157425940036774,-0.04280857741832733,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,1206,2,0.11491748690605164,0.04956519603729248,0.8737657070159912,0.5,298,0.0424511581659317,0.12941153347492218,0.18297581374645233,0.1773451268672943,0.2319497913122177,-0.11703230440616608,0,23,0.07718120515346527,0,7,d1b7a9f86e187c5e
baseline,43,4121,2,0.16756995022296906,0.13055025041103363,0.8624864816665649,1.0,297,0.045222628861665726,0.10967186093330383,0.17089338600635529,0.165518119931221,0.2176017016172409,-0.05003175139427185,0,18,0.060606058686971664,0,7,d1b7a9f86e187c5e
baseline,43,4857,6,0.1757994145154953,0.08038819581270218,0.8625375628471375,0.6666666865348816,285,0.0884915292263031,0.20243573188781738,0.2614108622074127,0.2609700560569763,0.32150739431381226,-0.14570797979831696,0,35,0.12280701845884323,0,7,d1b7a9f86e187c5e
baseline,43,3759,3,0.20336715877056122,0.1598895639181137,0.8896620273590088,1.0,296,0.05208389088511467,0.15041670203208923,0.20725655555725098,0.19722650945186615,0.24823713302612305,-0.04486997425556183,0,35,0.1182432472705841,0,7,d1b7a9f86e187c5e
baseline,43,5057,2,0.14915990829467773,0.1252927929162979,0.8974151611328125,0.5,297,0.04484901204705238,0.11421801149845123,0.18726836144924164,0.1868552267551422,0.261195570230484,-0.11203566193580627,0,25,0.08417508006095886,0,7,d1b7a9f86e187c5e
baseline,43,6296,3,0.16940142214298248,0.1553511917591095,0.8773301839828491,1.0,297,0.062045563012361526,0.16574665904045105,0.23750314116477966,0.22495055198669434,0.28100189566612244,-0.11160047352313995,0,63,0.21212120354175568,0,7,d1b7a9f86e187c5e
baseline,43,3351,1,0.14318300783634186,0.14318300783634186,0.9380190968513489,1.0,299,0.029100297018885612,0.06780383735895157,0.0998467281460762,0.09560481458902359,0.1256422996520996,0.01754070818424225,1,19,0.06354515254497528,0,7,d1b7a9f86e187c5e
baseline,43,3673,2,0.06137686222791672,0.06020425260066986,0.8936520218849182,0.0,298,0.04468771070241928,0.11157897114753723,0.17358359694480896,0.15561744570732117,0.19618944823741913,-0.134812593460083,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,3330,1,0.05511154606938362,0.05511154606938362,0.7669539451599121,0.0,298,0.033930473029613495,0.10859918594360352,0.15309938788414001,0.1493998020887375,0.18021148443222046,-0.12509994208812714,0,2,0.00671140942722559,0,7,d1b7a9f86e187c5e
baseline,43,3838,4,0.19176426529884338,0.12239493429660797,0.8624762296676636,1.0,294,0.08573924005031586,0.19844938814640045,0.26402658224105835,0.2503173053264618,0.2970452904701233,-0.10528102517127991,0,73,0.24829931557178497,0,7,d1b7a9f86e187c5e
baseline,43,6759,1,0.08587722480297089,0.08587722480297089,0.9159609079360962,0.0,299,0.03268606588244438,0.06601183861494064,0.12176065891981125,0.11125828325748444,0.1673782765865326,-0.0815010517835617,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,3886,1,0.12774156033992767,0.12774156033992767,0.8878352642059326,0.0,299,0.028139956295490265,0.059707801789045334,0.07839185744524002,0.08495966345071793,0.14645856618881226,-0.018717005848884583,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,3335,4,0.09042856842279434,0.06066441908478737,0.6663918495178223,1.0,293,0.06527524441480637,0.16367268562316895,0.20748218894004822,0.2032589614391327,0.2799758017063141,-0.18954724073410034,0,44,0.15017063915729523,0,7,d1b7a9f86e187c5e
baseline,43,5065,1,0.18659678101539612,0.18659678101539612,0.8624251484870911,1.0,299,0.027993211522698402,0.059976376593112946,0.08332756906747818,0.08376548439264297,0.12651289999485016,0.06008388102054596,1,12,0.040133778005838394,0,7,d1b7a9f86e187c5e
baseline,43,5253,1,0.08115440607070923,0.08115440607070923,0.9261598587036133,0.0,299,0.027912860736250877,0.07604958117008209,0.0973576083779335,0.09882205724716187,0.13555726408958435,-0.05440285801887512,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,4281,1,0.037200335413217545,0.037200335413217545,0.9134936332702637,0.0,298,0.03568936139345169,0.08990635722875595,0.12624835968017578,0.13214796781539917,0.20699168741703033,-0.1697913557291031,0,1,0.003355704713612795,0,7,d1b7a9f86e187c5e
baseline,43,1758,2,0.056464750319719315,0.03447743505239487,0.7655659317970276,0.5,298,0.05264534056186676,0.10365810245275497,0.133161261677742,0.13165545463562012,0.1537381112575531,-0.09727336466312408,0,19,0.06375838816165924,0,7,d1b7a9f86e187c5e
baseline,43,756,1,0.05530586093664169,0.05530586093664169,0.9266698956489563,0.0,299,0.033646728843450546,0.07609490305185318,0.10864781588315964,0.104198157787323,0.12800104916095734,-0.07269518822431564,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,6295,3,0.03772759810090065,0.034345291554927826,0.7254666090011597,0.0,297,0.04321420565247536,0.12150374054908752,0.17739374935626984,0.17299646139144897,0.18299219012260437,-0.14526459574699402,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,9072,1,0.05501295626163483,0.05501295626163483,0.660555899143219,1.0,299,0.03307167440652847,0.06496461480855942,0.09425883740186691,0.09048624336719513,0.11437861621379852,-0.059365659952163696,0,4,0.01337792631238699,0,7,d1b7a9f86e187c5e
baseline,43,9032,2,0.07819688320159912,0.06628575176000595,0.8337976932525635,0.0,297,0.03676198050379753,0.08952038735151291,0.14149105548858643,0.13306280970573425,0.14943106472492218,-0.07123418152332306,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,4168,2,0.08886788040399551,0.060744110494852066,0.5921801328659058,0.5,298,0.03602165728807449,0.09889724105596542,0.1338091641664505,0.14059066772460938,0.23216204345226288,-0.14329415559768677,0,1,0.003355704713612795,0,7,d1b7a9f86e187c5e
baseline,43,7691,1,0.1583988219499588,0.1583988219499588,0.8933375477790833,1.0,299,0.02497696876525879,0.05389724299311638,0.0816393494606018,0.08511485159397125,0.12400032579898834,0.03439849615097046,1,12,0.040133778005838394,0,7,d1b7a9f86e187c5e
baseline,43,140,2,0.04347468912601471,0.037643857300281525,0.7479491233825684,0.0,298,0.03600377216935158,0.07788122445344925,0.1008298322558403,0.10145940631628036,0.14393660426139832,-0.1004619151353836,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,6855,1,0.03469790518283844,0.03469790518283844,0.8288058042526245,0.0,297,0.03519311174750328,0.08066072314977646,0.11566244065761566,0.1143980398774147,0.1833832710981369,-0.14868536591529846,0,8,0.02693602629005909,0,7,d1b7a9f86e187c5e
baseline,43,2063,4,0.06577587127685547,0.04970506578683853,0.792648434638977,0.75,293,0.05429593846201897,0.12784038484096527,0.1619490534067154,0.1610034704208374,0.19171205163002014,-0.12593618035316467,0,13,0.044368598610162735,0,7,d1b7a9f86e187c5e
baseline,43,9776,3,0.06836766749620438,0.042475953698158264,0.8602730631828308,0.6666666865348816,297,0.0467071607708931,0.12678369879722595,0.19127045571804047,0.20092101395130157,0.26258087158203125,-0.19421321153640747,0,25,0.08417508006095886,0,7,d1b7a9f86e187c5e
baseline,43,2129,4,0.08889483660459518,0.06290455162525177,0.8279757499694824,0.0,296,0.0406135655939579,0.10618968307971954,0.18957732617855072,0.17949716746807098,0.24632993340492249,-0.1574350893497467,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,6348,1,0.0932566225528717,0.0932566225528717,0.9519219398498535,0.0,298,0.04294094070792198,0.08727990835905075,0.09975525736808777,0.0987795889377594,0.10460733622312546,-0.011350713670253754,0,4,0.01342281885445118,0,7,d1b7a9f86e187c5e
baseline,43,2940,2,0.1186923235654831,0.06761731952428818,0.8382955193519592,0.5,293,0.058165162801742554,0.13825255632400513,0.17662501335144043,0.17754867672920227,0.28190240263938904,-0.16321007907390594,0,23,0.07849828898906708,0,7,d1b7a9f86e187c5e
baseline,43,4100,1,0.03525722771883011,0.03525722771883011,0.6695044040679932,0.0,299,0.030641894787549973,0.05515230447053909,0.06717324256896973,0.06575416028499603,0.07493844628334045,-0.039681218564510345,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,2953,4,0.06487373262643814,0.027075285091996193,0.8241645097732544,0.0,295,0.054378703236579895,0.12967655062675476,0.1676849126815796,0.16703876852989197,0.18447117507457733,-0.11959744244813919,0,1,0.003389830468222499,0,7,d1b7a9f86e187c5e
baseline,43,8933,1,0.0391961894929409,0.0391961894929409,0.9095758199691772,0.0,297,0.036915455013513565,0.07278444617986679,0.08424798399209976,0.08431507647037506,0.11470489948987961,-0.075508713722229,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,763,1,0.05419238656759262,0.05419238656759262,0.8599759936332703,0.0,299,0.032455384731292725,0.06452027708292007,0.12228476256132126,0.11221655458211899,0.18916507065296173,-0.1349726915359497,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,9942,3,0.26856914162635803,0.2572892904281616,0.877345085144043,1.0,297,0.07782769948244095,0.16519321501255035,0.2037576138973236,0.2028055191040039,0.30136072635650635,-0.032791584730148315,0,60,0.20202019810676575,0,7,d1b7a9f86e187c5e
baseline,43,2567,1,0.06065918505191803,0.06065918505191803,0.9596338868141174,0.0,299,0.0317651741206646,0.07616887986660004,0.14535869657993317,0.13066893815994263,0.17343907058238983,-0.1127798855304718,0,2,0.006688963156193495,0,7,d1b7a9f86e187c5e
baseline,43,9869,1,0.2121034413576126,0.2121034413576126,0.9257959723472595,1.0,299,0.03309890255331993,0.08090324699878693,0.11921244859695435,0.12110000848770142,0.20226874947547913,0.009834691882133484,1,33,0.11036789417266846,0,7,d1b7a9f86e187c5e
baseline,43,5579,2,0.08463793992996216,0.08024170994758606,0.8141266107559204,0.0,298,0.03833172842860222,0.09010579437017441,0.12441736459732056,0.12094034999608994,0.15384477376937866,-0.0692068338394165,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,4464,2,0.17482855916023254,0.08761460334062576,0.9343563318252563,0.5,297,0.043273743242025375,0.118812695145607,0.16098570823669434,0.16161949932575226,0.2267986238002777,-0.051970064640045166,0,13,0.04377104341983795,0,7,d1b7a9f86e187c5e
baseline,43,4020,2,0.14280016720294952,0.10052868723869324,0.8360769748687744,0.5,297,0.04470182582736015,0.0921269953250885,0.15108072757720947,0.12797683477401733,0.16544713079929352,-0.022646963596343994,0,7,0.023569023236632347,0,7,d1b7a9f86e187c5e
baseline,43,3116,1,0.03279280290007591,0.03279280290007591,0.7772822976112366,0.0,299,0.02764342725276947,0.06341144442558289,0.08643539994955063,0.08236481994390488,0.09374780207872391,-0.060954999178647995,0,5,0.016722407191991806,0,7,d1b7a9f86e187c5e
baseline,43,865,4,0.18659061193466187,0.10716276615858078,0.838161826133728,0.75,291,0.0724688246846199,0.17007145285606384,0.20237568020820618,0.21053986251354218,0.296469122171402,-0.10987851023674011,0,31,0.10652921348810196,0,7,d1b7a9f86e187c5e
baseline,43,2845,1,0.029791461303830147,0.029791461303830147,0.8209100961685181,0.0,294,0.046492841094732285,0.14040575921535492,0.23277495801448822,0.20895075798034668,0.2711622416973114,-0.2413707822561264,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,9537,1,0.059684012085199356,0.059684012085199356,0.8346226811408997,0.0,298,0.031166838482022285,0.05781697854399681,0.11611142009496689,0.10912784188985825,0.15506912767887115,-0.0953851193189621,0,0,0.0,0,7,d1b7a9f86e187c5e
baseline,43,5146,10,0.1877603828907013,0.02993469312787056,0.8109243512153625,0.5,290,0.0918339416384697,0.2404712736606598,0.3153437376022339,0.30064868927001953,0.3548635244369507,-0.1671031415462494,0,54,0.1862068921327591,0,7,d1b7a9f86e187c5e
baseline,43,5239,1,0.15554988384246826,0.15554988384246826,0.7800494432449341,1.0,296,0.06288512796163559,0.14160127937793732,0.18878506124019623,0.18231436610221863,0.24422183632850647,-0.08867195248603821,0,7,0.02364864945411682,0,7,d1b7a9f86e187c5e
baseline,43,3145,2,0.09748764336109161,0.09396978467702866,0.9040919542312622,1.0,298,0.04884621873497963,0.1347581297159195,0.16010324656963348,0.17407642304897308,0.24807210266590118,-0.15058445930480957,0,51,0.17114093899726868,0,7,d1b7a9f86e187c5e
baseline,43,7256,3,0.1507798135280609,0.0363040491938591,0.8789152503013611,0.6666666865348816,297,0.04303596913814545,0.14484372735023499,0.2097279280424118,0.20685429871082306,0.292770117521286,-0.1419903039932251,0,13,0.04377104341983795,0,7,d1b7a9f86e187c5e
shared_e2e,43,6381,7,0.21091599762439728,0.061044130474328995,0.8105379939079285,0.8571429252624512,283,0.11180407553911209,0.2417861968278885,0.3260287940502167,0.29899364709854126,0.3745139539241791,-0.1635979562997818,0,50,0.17667844891548157,0,7,d1b7a9f86e187c5e
shared_e2e,43,4537,5,0.09661395847797394,0.06003822386264801,0.856297492980957,0.20000000298023224,293,0.06401000171899796,0.1551828682422638,0.1970551609992981,0.18871892988681793,0.21331533789634705,-0.11670137941837311,0,4,0.013651876710355282,0,7,d1b7a9f86e187c5e
shared_e2e,43,9896,1,0.08665116131305695,0.08665116131305695,0.8820604085922241,0.0,299,0.026494251564145088,0.054765187203884125,0.11078757047653198,0.10204118490219116,0.14642144739627838,-0.059770286083221436,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,7223,1,0.1684800237417221,0.1684800237417221,0.9730721116065979,1.0,299,0.031771570444107056,0.09107100963592529,0.12880408763885498,0.1260189414024353,0.16970841586589813,-0.0012283921241760254,0,42,0.14046822488307953,0,7,d1b7a9f86e187c5e
shared_e2e,43,1977,1,0.10245782136917114,0.10245782136917114,0.9474604725837708,0.0,299,0.030225826427340508,0.08519499748945236,0.11537228524684906,0.1115863099694252,0.12990321218967438,-0.027445390820503235,0,20,0.06688962876796722,0,7,d1b7a9f86e187c5e
shared_e2e,43,5606,3,0.1043146476149559,0.07331623882055283,0.8388320803642273,0.6666666865348816,295,0.07475722581148148,0.1995447278022766,0.24939142167568207,0.243403822183609,0.2705036699771881,-0.1661890149116516,0,51,0.1728813499212265,0,7,d1b7a9f86e187c5e
shared_e2e,43,8368,2,0.13913196325302124,0.03857201710343361,0.9103031754493713,0.5,298,0.03511805087327957,0.08103018999099731,0.14778046309947968,0.14231276512145996,0.22063308954238892,-0.08150112628936768,0,36,0.12080536782741547,0,7,d1b7a9f86e187c5e
shared_e2e,43,6852,2,0.11158554255962372,0.07587433606386185,0.8638092279434204,0.5,297,0.03869033604860306,0.09245006740093231,0.14320185780525208,0.14249464869499207,0.18296396732330322,-0.0713784247636795,0,13,0.04377104341983795,0,7,d1b7a9f86e187c5e
shared_e2e,43,5879,1,0.058810748159885406,0.058810748159885406,0.9395115971565247,0.0,299,0.034349165856838226,0.07751111686229706,0.10651155561208725,0.10372525453567505,0.1229848861694336,-0.06417413800954819,0,7,0.023411370813846588,0,7,d1b7a9f86e187c5e
shared_e2e,43,3369,1,0.03208285942673683,0.03208285942673683,0.8753541111946106,0.0,296,0.0501490943133831,0.15189221501350403,0.25557032227516174,0.23207226395606995,0.26893818378448486,-0.23685532808303833,0,5,0.01689189299941063,0,7,d1b7a9f86e187c5e
shared_e2e,43,6062,1,0.22151222825050354,0.22151222825050354,0.9241332411766052,1.0,297,0.04460115730762482,0.13860920071601868,0.22254826128482819,0.2111724317073822,0.28744420409202576,-0.06593197584152222,0,36,0.12121211737394333,0,7,d1b7a9f86e187c5e
shared_e2e,43,740,2,0.03662550821900368,0.026821089908480644,0.8589603900909424,0.0,298,0.03267981857061386,0.1042056530714035,0.13794605433940887,0.13117988407611847,0.14156711101531982,-0.10494160652160645,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,4031,2,0.06978479772806168,0.0558970607817173,0.892501950263977,0.0,297,0.043241582810878754,0.08622436970472336,0.10706058889627457,0.10482998937368393,0.11537298560142517,-0.045588187873363495,0,5,0.016835017129778862,0,7,d1b7a9f86e187c5e
shared_e2e,43,9724,1,0.13343428075313568,0.13343428075313568,0.946453332901001,1.0,299,0.03370727226138115,0.07729266583919525,0.12077274918556213,0.11336840689182281,0.14254626631736755,-0.009111985564231873,0,33,0.11036789417266846,0,7,d1b7a9f86e187c5e
shared_e2e,43,7062,1,0.07189378142356873,0.07189378142356873,0.9649641513824463,0.0,299,0.030861956998705864,0.07523398846387863,0.10927262157201767,0.1108822450041771,0.1512148529291153,-0.07932107150554657,0,1,0.0033444815780967474,0,7,d1b7a9f86e187c5e
shared_e2e,43,9755,2,0.1686481535434723,0.0885399803519249,0.8806064128875732,0.5,298,0.032519951462745667,0.07648061960935593,0.16800080239772797,0.15244698524475098,0.24031619727611542,-0.07166804373264313,0,6,0.020134229212999344,0,7,d1b7a9f86e187c5e
shared_e2e,43,3808,1,0.0500577911734581,0.0500577911734581,0.9430633187294006,0.0,299,0.030750364065170288,0.06072643771767616,0.0871681496500969,0.08654874563217163,0.11651168018579483,-0.06645388901233673,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,5478,4,0.10882686078548431,0.02610383741557598,0.8963457345962524,0.5,296,0.05496152490377426,0.14457279443740845,0.17747443914413452,0.17979590594768524,0.2542652487754822,-0.14543838798999786,0,42,0.14189189672470093,0,7,d1b7a9f86e187c5e
shared_e2e,43,7905,1,0.09631157666444778,0.09631157666444778,0.8941889405250549,1.0,299,0.029261330142617226,0.07421984523534775,0.1281711459159851,0.12151976674795151,0.1607886105775833,-0.06447703391313553,0,28,0.09364548325538635,0,7,d1b7a9f86e187c5e
shared_e2e,43,8633,3,0.10950727015733719,0.08606254309415817,0.8412947654724121,0.3333333432674408,296,0.04486408829689026,0.11238996684551239,0.14761985838413239,0.14544056355953217,0.16573236882686615,-0.05622509866952896,0,16,0.054054055362939835,0,7,d1b7a9f86e187c5e
shared_e2e,43,1918,2,0.1851428896188736,0.10466241836547852,0.7636219263076782,1.0,298,0.03968261554837227,0.13002516329288483,0.19717544317245483,0.19281770288944244,0.2237619012594223,-0.038619011640548706,0,11,0.03691275045275688,0,7,d1b7a9f86e187c5e
shared_e2e,43,4405,4,0.06553912162780762,0.04656866192817688,0.778674840927124,0.75,296,0.05486996844410896,0.10676811635494232,0.13684037327766418,0.13056954741477966,0.1517949253320694,-0.08625580370426178,0,26,0.0878378376364708,0,7,d1b7a9f86e187c5e
shared_e2e,43,8443,1,0.05507068336009979,0.05507068336009979,0.829336404800415,1.0,299,0.02816794067621231,0.06774172931909561,0.11837227642536163,0.1090039610862732,0.12882845103740692,-0.07375776767730713,0,13,0.043478261679410934,0,7,d1b7a9f86e187c5e
shared_e2e,43,6654,3,0.15672922134399414,0.09754964709281921,0.9125796556472778,1.0,297,0.05112335458397865,0.1344919055700302,0.19535568356513977,0.1837712526321411,0.2377234399318695,-0.08099421858787537,0,50,0.16835016012191772,0,7,d1b7a9f86e187c5e
shared_e2e,43,1938,1,0.09746108949184418,0.09746108949184418,0.9612505435943604,1.0,299,0.0335255041718483,0.07766768336296082,0.11161483824253082,0.10658129304647446,0.14352385699748993,-0.04606276750564575,0,28,0.09364548325538635,0,7,d1b7a9f86e187c5e
shared_e2e,43,6190,1,0.06967663764953613,0.06967663764953613,0.6881207227706909,0.0,299,0.035148750990629196,0.07658015191555023,0.10374914854764938,0.09954279661178589,0.11357942223548889,-0.04390278458595276,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,5214,1,0.07939313352108002,0.07939313352108002,0.9062514305114746,0.0,299,0.032248154282569885,0.07730367034673691,0.10456981509923935,0.10007263720035553,0.1161397397518158,-0.03674660623073578,0,18,0.06020066887140274,0,7,d1b7a9f86e187c5e
shared_e2e,43,6020,1,0.08775626868009567,0.08775626868009567,0.9372957944869995,0.0,298,0.035795602947473526,0.07613842189311981,0.09491249918937683,0.09660395234823227,0.12530244886875153,-0.03754618018865585,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,9192,1,0.039076294749975204,0.039076294749975204,0.8635233640670776,0.0,299,0.03530151769518852,0.07297062128782272,0.10207585245370865,0.10055138170719147,0.1201251745223999,-0.0810488760471344,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,849,1,0.04842563346028328,0.04842563346028328,0.6694215536117554,0.0,299,0.034094635397195816,0.09380293637514114,0.1439274251461029,0.13986855745315552,0.1688641458749771,-0.12043851613998413,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,3003,3,0.053493525832891464,0.0449887253344059,0.6918723583221436,1.0,296,0.06277582049369812,0.19116488099098206,0.24792221188545227,0.23908691108226776,0.26484590768814087,-0.2113523781299591,0,13,0.0439189188182354,0,7,d1b7a9f86e187c5e
shared_e2e,43,7900,2,0.07945622503757477,0.0707775354385376,0.911426842212677,0.0,298,0.03821947053074837,0.08337757736444473,0.12184123694896698,0.12364168465137482,0.148039773106575,-0.06858354806900024,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,8095,1,0.13663721084594727,0.13663721084594727,0.9736193418502808,0.0,298,0.04180126637220383,0.12369603663682938,0.15320685505867004,0.1546373814344406,0.19147922098636627,-0.054842010140419006,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,3781,2,0.19847771525382996,0.18554481863975525,0.9154340624809265,1.0,297,0.07181396335363388,0.17425714433193207,0.21519359946250916,0.2150542438030243,0.2575545012950897,-0.059076786041259766,0,66,0.2222222238779068,0,7,d1b7a9f86e187c5e
shared_e2e,43,5588,1,0.30676108598709106,0.30676108598709106,0.8273121118545532,1.0,299,0.031609173864126205,0.07384712249040604,0.22176499664783478,0.1710233837366104,0.23620955646038055,0.07055152952671051,1,8,0.02675585262477398,0,7,d1b7a9f86e187c5e
shared_e2e,43,8628,3,0.11822404712438583,0.043984752148389816,0.8471044301986694,0.6666666865348816,296,0.048530030995607376,0.11525735259056091,0.1638503074645996,0.16122975945472717,0.22222526371479034,-0.10400121659040451,0,43,0.14527027308940887,0,7,d1b7a9f86e187c5e
shared_e2e,43,5314,1,0.05060003697872162,0.05060003697872162,0.8025872111320496,0.0,299,0.032674338668584824,0.06647131592035294,0.08104260265827179,0.08394879102706909,0.10336854308843613,-0.05276850610971451,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,8338,1,0.04067816212773323,0.04067816212773323,0.7641581296920776,0.0,299,0.027493704110383987,0.06470980495214462,0.10071800649166107,0.09567561000585556,0.11258790642023087,-0.07190974056720734,0,0,0.0,0,7,d1b7a9f86e187c5e
shared_e2e,43,6949,1,0.08452092111110687,0.08452092111110687,0.880677342414856,1.0,299,0.032452866435050964,0.0829271748661995,0.1463303565979004,0.12931512296199799,0.16453373432159424,-0.08001281321048737,0,33,0.11036789417266846,0,7,d1b7a9f86e187c5e
shared_e2e,43,7154,1,0.15464138984680176,0.15464138984680176,0.8948530554771423,1.0,299,0.03682183846831322,0.1069987565279007,0.18508578836917877,0.16940107941627502,0.2224394977092743,-0.06779810786247253,0,32,0.10702341049909592,0,7,d1b7a9f86e187c5e
shared_e2e,43,5940,6,0.23179411888122559,0.10532887279987335,0.8526557683944702,1.0,294,0.0816321074962616,0.20591002702713013,0.2622780501842499,0.2559652626514435,0.28839677572250366,-0.056602656841278076,0,75,0.2551020383834839,0,7,d1b7a9f86e187c5e
