experiment,seed,iou_threshold,recall_threshold,precision
moment_guided,44,0.75,0.33,0.14144086845847942
moment_guided,44,0.75,0.34,0.14048127249888345
moment_guided,44,0.75,0.35000000000000003,0.14048127249888345
moment_guided,44,0.75,0.36,0.14048127249888345
moment_guided,44,0.75,0.37,0.13628411516705122
moment_guided,44,0.75,0.38,0.13611341453010853
moment_guided,44,0.75,0.39,0.13611341453010853
moment_guided,44,0.75,0.4,0.13611341453010853
moment_guided,44,0.75,0.41000000000000003,0.10960547802217202
moment_guided,44,0.75,0.42,0.10960547802217202
moment_guided,44,0.75,0.43,0.10543881135550534
moment_guided,44,0.75,0.44,0.10315337723989992
moment_guided,44,0.75,0.45,0.10315337723989992
moment_guided,44,0.75,0.46,0.10095634126180138
moment_guided,44,0.75,0.47000000000000003,0.1007310072846567
moment_guided,44,0.75,0.48,0.10040205991623563
moment_guided,44,0.75,0.49,0.10040205991623563
moment_guided,44,0.75,0.5,0.10015981185422014
moment_guided,44,0.75,0.51,0.08962274129790967
moment_guided,44,0.75,0.52,0.08962274129790967
moment_guided,44,0.75,0.53,0.08935573010066591
moment_guided,44,0.75,0.54,0.08879516954010536
moment_guided,44,0.75,0.55,0.08830595189696028
moment_guided,44,0.75,0.56,0.08830595189696028
moment_guided,44,0.75,0.5700000000000001,0.08784976322421109
moment_guided,44,0.75,0.58,0.08744304079308532
moment_guided,44,0.75,0.59,0.08744304079308532
moment_guided,44,0.75,0.6,0.08715198894524452
moment_guided,44,0.75,0.61,0.08451606467830809
moment_guided,44,0.75,0.62,0.08426177727440506
moment_guided,44,0.75,0.63,0.07995143244681886
moment_guided,44,0.75,0.64,0.07995143244681886
moment_guided,44,0.75,0.65,0.0785279874707423
moment_guided,44,0.75,0.66,0.0785279874707423
moment_guided,44,0.75,0.67,0.07752358864376283
moment_guided,44,0.75,0.68,0.076970256880165
moment_guided,44,0.75,0.6900000000000001,0.076970256880165
moment_guided,44,0.75,0.7000000000000001,0.07555987176940264
moment_guided,44,0.75,0.71,0.07479643991586668
moment_guided,44,0.75,0.72,0.07474299420950972
moment_guided,44,0.75,0.73,0.0747016274518362
moment_guided,44,0.75,0.74,0.0747016274518362
moment_guided,44,0.75,0.75,0.07433559389107647
moment_guided,44,0.75,0.76,0.0663271385229009
moment_guided,44,0.75,0.77,0.06599465770448656
moment_guided,44,0.75,0.78,0.06599465770448656
moment_guided,44,0.75,0.79,0.06563787044925923
moment_guided,44,0.75,0.8,0.06563787044925923
moment_guided,44,0.75,0.81,0.05596848184401039
moment_guided,44,0.75,0.8200000000000001,0.055173499536004346
moment_guided,44,0.75,0.8300000000000001,0.055173499536004346
moment_guided,44,0.75,0.84,0.05496413249641252
moment_guided,44,0.75,0.85,0.054717152999219455
moment_guided,44,0.75,0.86,0.053780318914279666
moment_guided,44,0.75,0.87,0.053780318914279666
moment_guided,44,0.75,0.88,0.05247450594039592
moment_guided,44,0.75,0.89,0.05247450594039592
moment_guided,44,0.75,0.9,0.05247450594039592
moment_guided,44,0.75,0.91,0.0512086831555858
moment_guided,44,0.75,0.92,0.0512086831555858
moment_guided,44,0.75,0.93,0.0512086831555858
moment_guided,44,0.75,0.9400000000000001,0.0512086831555858
moment_guided,44,0.75,0.9500000000000001,0.0512086831555858
moment_guided,44,0.75,0.96,0.0512086831555858
moment_guided,44,0.75,0.97,0.0512086831555858
moment_guided,44,0.75,0.98,0.0512086831555858
moment_guided,44,0.75,0.99,0.0512086831555858
moment_guided,44,0.75,1.0,0.0512086831555858
