experiment,seed,checkpoint_epoch,image_id,scale,query_index,target_index,target_area_pixels,center_error_x,center_error_y,center_error_l1,covariance_error_l1,predicted_var_x,predicted_var_y,target_var_x,target_var_y,off_diagonal_abs,valid_attention_mass
baseline,43,7,6348,medium,38,0,9039.001953125,0.009710125625133514,0.021958976984024048,0.03166910260915756,0.009580714628100395,0.003196706995368004,0.008118350058794022,0.001587000209838152,0.010169483721256256,0.0029599368572235107,0.9012584686279297
baseline,43,7,6348,large,88,1,76380.0,0.019403517246246338,0.0024407505989074707,0.02184426784515381,0.05871959403157234,0.0021370835602283478,0.00880913995206356,0.02707500010728836,0.042562372982501984,1.4223743164620828e-05,0.8681255578994751
baseline,43,7,2940,small,38,4,936.8890991210938,0.004799090325832367,0.012033075094223022,0.01683216542005539,0.014547819271683693,0.003716215258464217,0.00661073811352253,0.00025310294586233795,0.0006850371137261391,0.002579502761363983,0.8804389238357544
baseline,43,7,2940,large,88,0,35856.0,0.009677886962890625,0.0028911828994750977,0.012569069862365723,0.035959161818027496,0.0012012131046503782,0.006639502942562103,0.00691200140863657,0.03674133121967316,7.327256753342226e-05,0.9016555547714233
baseline,43,7,2940,small,108,1,695.1113891601562,0.019787967205047607,0.09857651591300964,0.11836448311805725,0.021541208028793335,0.0033295603934675455,0.010042199864983559,0.0001393251441186294,0.0006850373465567827,0.0044969054870307446,0.9047720432281494
baseline,43,7,2940,small,149,3,880.0004272460938,0.017827540636062622,0.10269138216972351,0.12051892280578613,0.008291643112897873,0.0012280873488634825,0.005408839322626591,0.00028681496041826904,0.0005333336303010583,0.0012374324724078178,0.8675139546394348
baseline,43,7,2940,large,246,6,77376.0078125,0.037599965929985046,0.13332098722457886,0.1709209531545639,0.08284085988998413,0.0033923592418432236,0.013379753567278385,0.014421336352825165,0.08200535178184509,0.0015931447269394994,0.8565515875816345
baseline,43,7,2940,medium,265,5,2696.888671875,0.007372479885816574,0.0006985366344451904,0.008071016520261765,0.00323835969902575,0.0020355575252324343,0.0028247260488569736,0.00044273253297433257,0.0032450370490550995,0.0006126118823885918,0.8148880004882812
baseline,43,7,2940,small,298,2,466.6661376953125,0.001980304718017578,0.01505306363105774,0.017033368349075317,0.007611950859427452,0.0015617797616869211,0.0035508782602846622,0.0001646087330300361,0.00026133330538868904,0.0014626175398007035,0.8871784806251526
baseline,43,7,4100,large,140,0,18749.994140625,0.039121031761169434,0.04482567310333252,0.08394670486450195,0.015124350786209106,0.0008925642468966544,0.003492669900879264,0.007499996107071638,0.011742223054170609,0.00013368288637138903,0.7665362358093262
baseline,43,7,2953,large,69,0,11592.0,0.023109450936317444,0.02997240424156189,0.053081855177879333,0.015798671171069145,0.0030173109844326973,0.007843230850994587,0.0015869999770075083,0.0171804241836071,0.0025155828334391117,0.7885620594024658
baseline,43,7,2953,large,149,2,15251.248046875,0.0772886574268341,0.02860856056213379,0.1058972179889679,0.01855911687016487,0.0008533794898539782,0.005256096366792917,0.002296332735568285,0.020552752539515495,0.0009097530855797231,0.8536006212234497
baseline,43,7,2953,large,226,1,12811.5009765625,0.014411330223083496,0.018649637699127197,0.03306096792221069,0.017120124772191048,0.0015988661907613277,0.0031865022610872984,0.0017763333162292838,0.018748633563518524,0.000690263113938272,0.7893893122673035
baseline,43,7,2953,large,271,3,38139.75390625,0.04721391201019287,0.012001514434814453,0.059215426445007324,0.028351467102766037,0.0010094760218635201,0.006116196047514677,0.013467000797390938,0.021916892379522324,4.662317587644793e-05,0.8418629169464111
baseline,43,7,2953,medium,280,4,4495.50048828125,0.02413502335548401,0.042148157954216,0.06628318130970001,0.005473921075463295,0.002461564727127552,0.004082455765455961,0.0018253334565088153,0.0022465079091489315,0.0015008709160611033,0.8500626087188721
baseline,43,7,8933,large,59,0,21548.4765625,0.0568961501121521,0.0008375048637390137,0.05773365497589111,0.012309331446886063,0.00581859378144145,0.007863463833928108,0.009301061742007732,0.009861334227025509,0.00341449654661119,0.889196515083313
baseline,43,7,8933,medium,93,2,3083.861572265625,0.06499934196472168,0.05123722553253174,0.11623656749725342,0.006112148519605398,0.004577422048896551,0.002226567128673196,0.0013338876888155937,0.0014083333080634475,0.0010251901112496853,0.816991925239563
baseline,43,7,8933,medium,116,1,2344.02978515625,0.02515941858291626,0.08595532178878784,0.1111147403717041,0.003436968894675374,0.0022137556225061417,0.0011534439399838448,0.0008470313623547554,0.0012813324574381113,0.0009711780003271997,0.8641376495361328
baseline,43,7,763,large,274,0,40594.50390625,0.001491844654083252,0.10223793983459473,0.10372978448867798,0.0558137409389019,0.004253262188285589,0.008403731510043144,0.05838075280189514,0.00707088690251112,0.00017670208762865514,0.8517419695854187
baseline,43,7,754,small,174,1,320.08331298828125,0.0192505344748497,0.05753389000892639,0.07678442448377609,0.0063173891976475716,0.0019255196675658226,0.0032379727344959974,8.533330401405692e-05,0.0004895803867839277,0.0008644053596071899,0.8654729127883911
baseline,43,7,754,medium,226,2,1735.234619140625,0.034577786922454834,0.025442898273468018,0.06002068519592285,0.012431739829480648,0.001853634836152196,0.008382013998925686,0.0010830000974237919,0.001133716432377696,0.0022064039949327707,0.8578694462776184
baseline,43,7,754,small,228,3,493.17193603515625,0.01616424322128296,0.02439776062965393,0.04056200385093689,0.01279419381171465,0.0018283699173480272,0.006690070498734713,0.0002429999876767397,0.0004081379738636315,0.0024634457658976316,0.8842153549194336
baseline,43,7,754,medium,263,0,7984.6875,0.019432440400123596,0.04447641968727112,0.06390886008739471,0.007349855732172728,0.0012271228479221463,0.004490950610488653,0.0034680000972002745,0.007496408652514219,0.0010517605114728212,0.8380510807037354
baseline,43,7,9942,large,175,0,43676.99609375,0.03708535432815552,0.00204506516456604,0.03913041949272156,0.03601658344268799,0.001798406708985567,0.014439724385738373,0.014840332791209221,0.03239539638161659,0.002509493613615632,0.86384117603302
baseline,43,7,9942,large,240,2,78116.0078125,0.010022282600402832,0.018696963787078857,0.02871924638748169,0.08089977502822876,0.0019011303083971143,0.019723685458302498,0.018565334379673004,0.08283209055662155,0.0005635806592181325,0.8817756772041321
baseline,43,7,9942,large,284,1,117936.0,0.04274287819862366,0.03363877534866333,0.07638165354728699,0.10380859673023224,0.001833103597164154,0.018219318240880966,0.04416533559560776,0.07936564832925797,0.00016501957725267857,0.8109878301620483
baseline,43,7,2567,large,260,0,107989.4921875,0.04583224654197693,0.09973567724227905,0.14556792378425598,0.06911692023277283,0.013862446881830692,0.024049222469329834,0.03484566509723663,0.06610727310180664,0.0030378263909369707,0.8238812685012817
baseline,43,7,9869,large,153,0,129870.015625,0.005192369222640991,0.011639058589935303,0.016831427812576294,0.0998009517788887,0.00386586575768888,0.019682209938764572,0.04106700420379639,0.08112594485282898,0.0005780381616204977,0.8994556069374084
baseline,43,7,5579,large,82,0,12402.001953125,0.011048346757888794,0.012428045272827148,0.023476392030715942,0.008407419547438622,0.001275199232622981,0.0024145622737705708,0.008427001535892487,0.003605334088206291,3.242274033254944e-05,0.7919871807098389
baseline,43,7,5579,large,123,1,26400.005859375,0.006301522254943848,0.006192505359649658,0.012494027614593506,0.023395143449306488,0.0017722602933645248,0.0027201734483242035,0.019200004637241364,0.007170373108237982,0.0007585994899272919,0.8012634515762329
baseline,43,7,4464,medium,25,2,1392.000732421875,0.0003573298454284668,0.029353737831115723,0.02971106767654419,0.023566201329231262,0.0035751350224018097,0.011699401773512363,0.0002803336246870458,0.0013653335627168417,0.004968666471540928,0.9054147005081177
baseline,43,7,4464,large,170,1,27674.998046875,0.005859822034835815,0.022799432277679443,0.02865925431251526,0.02455449476838112,0.002634097123518586,0.009944712743163109,0.006074999459087849,0.024903705343604088,0.0030773000326007605,0.8435128927230835
baseline,43,7,4464,large,258,0,15531.001953125,0.00828331708908081,0.007594108581542969,0.01587742567062378,0.015169278718531132,0.001343056559562683,0.00448708888143301,0.0028830007649958134,0.01652681455016136,0.0007948041893541813,0.865066409111023
baseline,43,7,4020,large,69,2,15444.0009765625,0.007875718176364899,0.022295594215393066,0.030171312391757965,0.011016197502613068,0.0023316217120736837,0.00488711055368185,0.0045630005188286304,0.01032533310353756,0.001673298073001206,0.8289856314659119
baseline,43,7,4020,large,107,0,14766.00390625,0.0057582855224609375,0.019612759351730347,0.025371044874191284,0.009051219560205936,0.002546920208260417,0.010595840401947498,0.0038163349963724613,0.011285334825515747,0.0035461552906781435,0.8465288877487183
baseline,43,7,4020,medium,229,1,1457.999755859375,0.010632991790771484,0.0010123997926712036,0.011645391583442688,0.008447762578725815,0.0027238265611231327,0.004283285699784756,0.00024299991491716355,0.0017280003521591425,0.0017058253288269043,0.8983867168426514
baseline,43,7,3116,large,11,0,121492.4921875,0.12634402513504028,0.046656250953674316,0.1730002760887146,0.0782996192574501,0.005502250976860523,0.019177746027708054,0.0441046804189682,0.058102086186409,0.0003864229947794229,0.7963562607765198
baseline,43,7,865,large,2,4,15375.00390625,0.022475600242614746,0.031138300895690918,0.053613901138305664,0.011579478159546852,0.0013615431962534785,0.0031254745554178953,0.005043000914156437,0.009259263053536415,0.0008821160881780088,0.7894279956817627
baseline,43,7,865,medium,28,1,5074.00146484375,0.02637159824371338,0.021294891834259033,0.04766649007797241,0.002352538052946329,0.0011430213926360011,0.0024756479542702436,0.001160333980806172,0.00438281474635005,0.00021402929269243032,0.8403537273406982
baseline,43,7,865,large,72,0,9995.9990234375,0.01411348581314087,0.016755521297454834,0.030869007110595703,0.007254820317029953,0.0007093112799338996,0.0015175155131146312,0.0032013326417654753,0.00616533262655139,5.749088086304255e-05,0.8148516416549683
baseline,43,7,865,small,108,6,253.0001983642578,0.02623164653778076,0.018042713403701782,0.044274359941482544,0.014179782010614872,0.0028137818444520235,0.006277496926486492,4.0333390643354505e-05,0.0003134815488010645,0.0027211590204387903,0.8665382862091064
baseline,43,7,865,large,123,7,40552.0,0.01483154296875,0.0062007904052734375,0.021032333374023438,0.0414266511797905,0.0012452546507120132,0.010226394049823284,0.007301333826035261,0.044489484280347824,0.000553740537725389,0.8214268684387207
baseline,43,7,865,medium,140,2,7171.00146484375,0.015573859214782715,0.02564626932144165,0.041220128536224365,0.005058008711785078,0.0006561392219737172,0.002129338448867202,0.0016803338658064604,0.006045038811862469,5.905689249630086e-05,0.7832213044166565
baseline,43,7,865,large,211,8,20252.0,0.0064786821603775024,0.02185899019241333,0.028337672352790833,0.015361685305833817,0.00359758990816772,0.0054205674678087234,0.00496133416891098,0.016329480335116386,0.0015445142053067684,0.7996160984039307
baseline,43,7,865,medium,214,3,5888.00048828125,0.005109965801239014,0.002893209457397461,0.008003175258636475,0.004674025811254978,0.0019381111487746239,0.002159370109438896,0.0013653337955474854,0.005015702918171883,0.0006224577664397657,0.8923419117927551
baseline,43,7,865,medium,263,5,3888.000732421875,0.024954915046691895,0.016535639762878418,0.04149055480957031,0.005596585106104612,0.002821061760187149,0.0035297502763569355,0.0017280003521591425,0.0017280003521591425,0.0013508867705240846,0.8378410935401917
baseline,43,7,2845,medium,30,2,1043.39990234375,0.0365658700466156,0.0016457140445709229,0.03821158409118652,0.015286481939256191,0.007399986032396555,0.004496823064982891,0.00047125323908403516,0.0004563333641272038,0.002158629707992077,0.8632412552833557
baseline,43,7,2845,small,39,4,374.39996337890625,0.09622499346733093,0.1418898105621338,0.23811480402946472,0.027657493948936462,0.006994740106165409,0.010245428420603275,0.00014421326341107488,0.00019200006499886513,0.005376769229769707,0.9142487049102783
baseline,43,7,2845,small,98,3,348.00018310546875,0.009886980056762695,0.019875168800354004,0.0297621488571167,0.010855881497263908,0.005486407782882452,0.004345347173511982,0.00017941334226634353,0.00013333348033484071,0.0006684368127025664,0.8438450694084167
baseline,43,7,2845,medium,183,1,8067.60107421875,0.01996791362762451,0.013822853565216064,0.033790767192840576,0.00397831853479147,0.004007440526038408,0.001828365377150476,0.00559872156009078,0.0022963336668908596,0.0009595345472916961,0.8281374573707581
baseline,43,7,2845,small,264,5,324.0001220703125,0.09954610466957092,0.1287056803703308,0.22825178503990173,0.037859827280044556,0.008691619150340557,0.014909881167113781,0.00015551995602436364,0.00013333348033484071,0.0072735887952148914,0.8886097073554993
baseline,43,7,2845,small,283,0,541.7997436523438,0.05142977833747864,0.02184516191482544,0.07327494025230408,0.010321316309273243,0.007467341143637896,0.0012355289654806256,0.0003944530326407403,0.00014699998428113759,0.0010799495503306389,0.9193003177642822
baseline,43,7,9537,large,253,1,73487.8125,0.023622453212738037,0.0040934085845947266,0.027715861797332764,0.0696747824549675,0.01537047978490591,0.020576907321810722,0.08101632446050644,0.023450007662177086,0.0005779198836535215,0.8440452814102173
baseline,43,7,9537,small,284,0,634.2186279296875,0.034240275621414185,0.14741399884223938,0.18165427446365356,0.0037071816623210907,0.002241085283458233,0.001638911198824644,0.00016133338795043528,0.0008770787389948964,0.0004327986971475184,0.8884183168411255
baseline,43,7,5146,large,1,3,11022.9990234375,0.02582058310508728,0.032673776149749756,0.058494359254837036,0.017193656414747238,0.0017282202607020736,0.006141561549156904,0.0017763333162292838,0.020696045830845833,0.0012955296551808715,0.865574836730957
baseline,43,7,5146,large,47,4,14299.9990234375,0.011777341365814209,0.05874425172805786,0.07052159309387207,0.01678379625082016,0.0016330768121406436,0.0063437968492507935,0.0033333336468786,0.01856117695569992,0.0014330792473629117,0.8204833269119263
baseline,43,7,5146,large,125,1,12665.001953125,0.020257890224456787,0.05604428052902222,0.076302170753479,0.017975864931941032,0.0008647512877359986,0.00380112137645483,0.0024083342868834734,0.02015143819153309,4.098200224689208e-05,0.8432570695877075
baseline,43,7,5146,large,141,8,17592.998046875,0.019908607006072998,0.026946604251861572,0.04685521125793457,0.043891001492738724,0.0007606851286254823,0.009977410547435284,0.0017763333162292838,0.05271904170513153,6.686069536954165e-05,0.8894644975662231
baseline,43,7,5146,large,142,5,17958.001953125,0.019179292023181915,0.026418447494506836,0.04559773951768875,0.03404674306511879,0.0018598289461806417,0.012088394723832607,0.002241333480924368,0.0435333177447319,0.0011101586278527975,0.8299481868743896
baseline,43,7,5146,large,193,9,21839.998046875,0.021715283393859863,0.06264159083366394,0.0843568742275238,0.04255813732743263,0.0011459951056167483,0.011444652453064919,0.002760333474725485,0.05228244885802269,5.300182965584099e-05,0.847970724105835
baseline,43,7,5146,large,237,2,10428.0009765625,0.007406517863273621,0.071708083152771,0.07911460101604462,0.013602213934063911,0.0013537696795538068,0.00550182955339551,0.0020803336519747972,0.01581544429063797,0.0012810174375772476,0.874958872795105
baseline,43,7,5146,large,264,7,19662.0,0.030219614505767822,0.004186570644378662,0.034406185150146484,0.036906708031892776,0.0006446992629207671,0.012329110875725746,0.0025229998864233494,0.046360742300748825,0.0004983891267329454,0.832249641418457
baseline,43,7,5146,large,279,0,17622.0,0.00015038251876831055,0.07219785451889038,0.07234823703765869,0.029242336750030518,0.0008523515425622463,0.002848333679139614,0.0032669990323483944,0.028758985921740532,0.00045851865434087813,0.8214776515960693
baseline,43,7,5146,large,284,6,17472.0,0.035442620515823364,0.0115242600440979,0.046966880559921265,0.02850537933409214,0.0019725144375115633,0.007825645618140697,0.002760333474725485,0.03346077352762222,0.0010412173578515649,0.8532518744468689
baseline,43,7,4585,small,19,6,645.4596557617188,0.0253046452999115,0.06165960431098938,0.08696424961090088,0.01036055851727724,0.001542819431051612,0.005810270551592112,0.00038468927959911525,0.00021392578491941094,0.0018030419014394283,0.8118983507156372
baseline,43,7,4585,small,45,11,873.5548095703125,0.014996945858001709,0.04538072645664215,0.06037767231464386,0.025288142263889313,0.003281210782006383,0.012321055866777897,0.00034892448456957936,0.0004320000880397856,0.005233400501310825,0.8673809766769409
baseline,43,7,4585,medium,114,1,3799.15380859375,0.011462196707725525,0.06543433666229248,0.076896533370018,0.010168730281293392,0.0032163383439183235,0.005529775749891996,0.0012929829536005855,0.002205037511885166,0.002460318151861429,0.7912416458129883
baseline,43,7,4585,medium,116,2,4076.587158203125,0.05042412877082825,0.06259900331497192,0.11302313208580017,0.010853074491024017,0.002611579606309533,0.0057360343635082245,0.001538755837827921,0.0021333335898816586,0.0030887748580425978,0.8580127954483032
baseline,43,7,4585,medium,128,3,1992.9989013671875,0.03173065185546875,0.008990228176116943,0.04072088003158569,0.004647162277251482,0.0014036875218153,0.002937310142442584,0.0006838915287517011,0.0011472600745037198,0.001068658079020679,0.8362656831741333
baseline,43,7,4585,small,130,8,630.0914306640625,0.03430876135826111,0.06980782747268677,0.10411658883094788,0.009698692709207535,0.0016811415553092957,0.005879690870642662,7.872599962865934e-05,0.0009961482137441635,0.0016063674120232463,0.8569842576980591
baseline,43,7,4585,small,137,10,630.90087890625,0.02843087911605835,0.02832821011543274,0.05675908923149109,0.033429235219955444,0.004149892367422581,0.016876162961125374,0.0003316962975077331,0.00023703728220425546,0.006485956721007824,0.8474968671798706
baseline,43,7,4585,small,149,7,622.8124389648438,0.03616008162498474,0.13204744458198547,0.16820752620697021,0.008803511038422585,0.0012342202244326472,0.006249487865716219,0.00010554974869592115,0.0007259258418343961,0.0010756393894553185,0.862781822681427
baseline,43,7,4585,medium,151,0,4920.21435546875,0.01866072416305542,0.01673024892807007,0.03539097309112549,0.006665806286036968,0.0021817951928824186,0.005155904684215784,0.0013610230525955558,0.0035134805366396904,0.0021013051737099886,0.7849274277687073
baseline,43,7,4585,small,164,12,476.41082763671875,0.02336704730987549,0.03557668626308441,0.0589437335729599,0.008330094628036022,0.0027397044468671083,0.003502072300761938,0.00020957272499799728,0.00021392595954239368,0.0012559082824736834,0.8604791760444641
baseline,43,7,4585,small,171,9,687.5192260742188,0.04069727659225464,0.007762312889099121,0.04845958948135376,0.012354712001979351,0.0019492626888677478,0.0073571293614804745,0.0001362983020953834,0.0006850373465567827,0.001934827771037817,0.8797539472579956
baseline,43,7,4585,medium,226,5,1375.03955078125,0.00921773910522461,0.0857817530632019,0.09499949216842651,0.008591515012085438,0.002989768283441663,0.005320919677615166,0.0005451941979117692,0.0006850371137261391,0.0007555291522294283,0.8523043990135193
baseline,43,7,4585,medium,239,4,2669.195556640625,0.015721023082733154,0.03156644105911255,0.0472874641418457,0.013286625035107136,0.002279451582580805,0.00692150229588151,0.0007850801921449602,0.0017925932770594954,0.003331672167405486,0.8620277047157288
baseline,43,7,5239,medium,41,1,2115.000244140625,0.08022713661193848,0.1847590208053589,0.26498615741729736,0.005513409152626991,0.003148064250126481,0.0012961332686245441,0.0003000000142492354,0.0029453341849148273,0.0005080720293335617,0.8182185888290405
baseline,43,7,5239,small,98,3,585.0001831054688,0.017274558544158936,0.009222269058227539,0.026496827602386475,0.0111315893009305,0.005620668642222881,0.004068070091307163,0.0003000000142492354,0.0002253334823762998,0.0009840920101851225,0.8870090842247009
baseline,43,7,5239,medium,210,2,1162.5,0.02520298957824707,0.04434686899185181,0.06954985857009888,0.015033872798085213,0.005264562554657459,0.005173195619136095,0.0003203334053978324,0.0008333332370966673,0.0028748908080160618,0.9033116698265076
baseline,43,7,5239,large,296,0,38879.99609375,0.01538008451461792,0.001417994499206543,0.016798079013824463,0.03768577799201012,0.0014712404226884246,0.0040855491533875465,0.008748000487685204,0.03413333371281624,0.0001806166401365772,0.8203487396240234
baseline,43,7,3145,large,195,1,47011.49609375,0.0041512250900268555,0.02850523591041565,0.032656461000442505,0.041095905005931854,0.001284627360291779,0.007429757155478001,0.011531999334692955,0.0378563366830349,0.00021097583521623164,0.8368254899978638
baseline,43,7,3145,large,224,0,87686.2578125,0.045492023229599,0.011281788349151611,0.05677381157875061,0.06302409619092941,0.004500220995396376,0.015461424365639687,0.037408336997032166,0.04060034453868866,0.002488531172275543,0.8813636302947998
baseline,43,7,2520,medium,31,0,4802.0009765625,0.02051520347595215,0.016426563262939453,0.0369417667388916,0.005384140647947788,0.0007475621532648802,0.0033018363174051046,0.000800333684310317,0.007260970771312714,0.0006861175643280149,0.8844872713088989
baseline,43,7,2520,medium,88,3,6188.0,0.0009485483169555664,0.0091627836227417,0.010111331939697266,0.008255678229033947,0.0007132563041523099,0.0035722623579204082,0.000901333405636251,0.010706227272748947,0.0004668178444262594,0.8608192205429077
baseline,43,7,2520,small,227,2,841.000244140625,0.0044389814138412476,0.029066383838653564,0.03350536525249481,0.00284585845656693,0.00119179324246943,0.0021301142405718565,0.0002803333627525717,0.0006358267273753881,0.00022005550272297114,0.8873568177223206
baseline,43,7,2520,medium,279,4,3044.998779296875,0.01874387264251709,0.005474209785461426,0.024218082427978516,0.0068425461649894714,0.0008546254830434918,0.0026200192514806986,0.0002803331008180976,0.008335299789905548,0.00027648647665046155,0.843331515789032
baseline,43,7,2520,small,284,1,528.0001220703125,0.004294484853744507,0.0023900866508483887,0.0066845715045928955,0.004382907412946224,0.0014086805749684572,0.002045990200713277,0.00019200003589503467,0.0003659216163214296,0.0007430791156366467,0.8851550817489624
baseline,43,7,7256,large,72,1,12649.412109375,0.017274677753448486,0.0068097710609436035,0.02408444881439209,0.01331460289657116,0.0010992130264639854,0.004656786099076271,0.001845531864091754,0.017125926911830902,4.957155397278257e-05,0.8753842115402222
baseline,43,7,7256,medium,86,0,8326.64453125,0.010048210620880127,0.029710233211517334,0.03975844383239746,0.005592152010649443,0.0011118637630715966,0.002698220545426011,0.0023111007176339626,0.005925925448536873,0.0005826050764881074,0.8894129991531372
baseline,43,7,7256,large,262,2,12955.90234375,0.01741577684879303,0.028733402490615845,0.046149179339408875,0.020657943561673164,0.0016680554253980517,0.005006150342524052,0.0013184983981773257,0.02514725923538208,8.363794768229127e-05,0.8467000722885132
moment_guided,43,7,6381,large,31,3,9222.0029296875,0.01010119915008545,0.012328624725341797,0.022429823875427246,0.004501527640968561,0.0011223270557820797,0.0036724761594086885,0.002523000817745924,0.0066583710722625256,5.747954492107965e-05,0.9281225204467773
moment_guided,43,7,6381,medium,37,4,1680.0,0.008635222911834717,0.004368513822555542,0.013003736734390259,0.007253551855683327,0.0008218949078582227,0.006823583971709013,0.000533333164639771,0.0010453339200466871,0.0005933698848821223,0.9586691856384277
moment_guided,43,7,6381,medium,51,9,4532.00146484375,0.005883961915969849,0.0048704445362091064,0.010754406452178955,0.004609876777976751,0.0010189354652538896,0.002115124138072133,0.0006453337846323848,0.00628681480884552,3.229207868571393e-05,0.8706498742103577
moment_guided,43,7,6381,large,71,14,10176.001953125,0.006528198719024658,0.0153733491897583,0.02190154790878296,0.00488088745623827,0.0013149655424058437,0.0071724774315953255,0.003072001039981842,0.0066583710722625256,0.0013048729160800576,0.9379564523696899
moment_guided,43,7,6381,large,78,7,11502.00390625,0.015264809131622314,0.007755696773529053,0.023020505905151367,0.010057964362204075,0.0006334516801871359,0.003512248396873474,0.002187000820413232,0.011949041858315468,3.381085116416216e-05,0.9501194953918457
moment_guided,43,7,6381,small,85,11,645.9996948242188,0.013878464698791504,0.0437106192111969,0.0575890839099884,0.014517614617943764,0.00120819010771811,0.013801727443933487,9.633321315050125e-05,0.0008557038381695747,0.000229867291636765,0.9710358381271362
moment_guided,43,7,6381,large,87,12,37840.0078125,0.04620221257209778,0.019413769245147705,0.06561598181724548,0.026687968522310257,0.0359528623521328,0.0213524978607893,0.039445336908102036,0.007170373108237982,0.004506684839725494,0.823596715927124
moment_guided,43,7,6381,medium,123,15,3932.999267578125,0.0028663277626037598,0.004499971866607666,0.007366299629211426,0.008077000267803669,0.0016414066776633263,0.00906306691467762,0.0010829998645931482,0.0028213325422257185,0.0006384294247254729,0.9725453853607178
moment_guided,43,7,6381,large,125,2,18984.0,0.006667196750640869,0.03667348623275757,0.04334068298339844,0.014560798183083534,0.0012295217020437121,0.006512882187962532,0.004256334155797958,0.0167253315448761,0.0006607682444155216,0.9279523491859436
moment_guided,43,7,6381,medium,141,13,6307.00048828125,0.008038163185119629,0.0092964768409729,0.01733464002609253,0.007226268295198679,0.0008777700131759048,0.004908095113933086,0.004720333963632584,0.0016645927680656314,7.010114495642483e-05,0.9420056343078613
moment_guided,43,7,6381,medium,181,10,1504.0003662109375,0.008040845394134521,0.02954620122909546,0.03758704662322998,0.005402533337473869,0.0006383299478329718,0.0053183287382125854,0.00034133344888687134,0.0013090375578030944,0.0005481230327859521,0.9585899710655212
moment_guided,43,7,6381,medium,191,5,7722.00048828125,0.014485418796539307,0.019717872142791748,0.034203290939331055,0.008014528080821037,0.0012097525177523494,0.0045527685433626175,0.0009720000671222806,0.012117927893996239,0.00010580812522675842,0.9084962606430054
moment_guided,43,7,6381,large,194,1,20207.00390625,0.015810370445251465,0.018938124179840088,0.03474849462509155,0.010218228213489056,0.003245896426960826,0.02169925533235073,0.004880333319306374,0.01652682013809681,0.0017056780634447932,0.8042476773262024
moment_guided,43,7,6381,medium,205,16,2000.0009765625,0.009178340435028076,0.004904448986053467,0.014082789421081543,0.002805268159136176,0.000818708271253854,0.0029195493552833796,0.0005333339213393629,0.0014814813621342182,0.0005409129080362618,0.9579989910125732
moment_guided,43,7,6381,small,241,8,1008.0000610351562,0.03053411841392517,0.01745191216468811,0.04798603057861328,0.006937073078006506,0.0012189368717372417,0.005776647944003344,0.00019200006499886513,0.0010453332215547562,0.0005894108908250928,0.9690220952033997
moment_guided,43,7,6381,small,260,0,900.0008544921875,0.00947481393814087,0.05109900236129761,0.06057381629943848,0.015730077400803566,0.005774378776550293,0.008101393468677998,0.00013333348033484071,0.0012000008719041944,0.0015938198193907738,0.9348920583724976
moment_guided,43,7,6381,large,270,6,10716.001953125,0.0022784173488616943,0.00596994161605835,0.008248358964920044,0.006673824042081833,0.0017931681359186769,0.006598741747438908,0.0019253336358815432,0.01178133487701416,0.0006795326480641961,0.9050858616828918
moment_guided,43,7,4537,large,27,0,42196.4765625,0.03493332862854004,0.006891608238220215,0.041824936866760254,0.019116219133138657,0.0058397590182721615,0.014810536056756973,0.015293210744857788,0.021482646465301514,0.0014953287318348885,0.9183416366577148
moment_guided,43,7,4537,medium,61,3,5045.16748046875,0.012821435928344727,0.006095290184020996,0.018916726112365723,0.0048712813295423985,0.0010942243970930576,0.005861214362084866,0.0021377105731517076,0.002197031630203128,8.1806123489514e-05,0.939427375793457
moment_guided,43,7,4537,medium,63,5,8239.765625,0.006085693836212158,0.010535955429077148,0.016621649265289307,0.0033800690434873104,0.001042902353219688,0.007636977359652519,0.0011546555906534195,0.010849541053175926,2.787614539556671e-05,0.8650897145271301
moment_guided,43,7,4537,large,146,4,16209.3759765625,0.010070562362670898,0.020115584135055542,0.03018614649772644,0.010228957049548626,0.004622140899300575,0.009683419950306416,0.008758129552006721,0.005535479635000229,0.0009725138079375029,0.9517759084701538
moment_guided,43,7,4537,large,237,1,22924.6875,0.0007046908140182495,0.040089190006256104,0.04079388082027435,0.006873161531984806,0.0025692200288176537,0.015737999230623245,0.005406803917139769,0.017934955656528473,0.0009193105506710708,0.9182090759277344
moment_guided,43,7,4537,large,290,6,15378.6416015625,0.002167344093322754,0.011013299226760864,0.013180643320083618,0.015035825781524181,0.0017759858164936304,0.016785137355327606,0.0014773746952414513,0.029537875205278397,0.0009922380559146404,0.9207597970962524
moment_guided,43,7,4537,large,291,2,23189.056640625,0.03502430021762848,0.015493720769882202,0.05051802098751068,0.010272759944200516,0.003968545235693455,0.007365118712186813,0.012042736634612083,0.008239010348916054,0.0006623384542763233,0.9475279450416565
moment_guided,43,7,9896,large,264,0,39520.00390625,0.03235474228858948,0.04532665014266968,0.07768139243125916,0.024293508380651474,0.0036170328967273235,0.00799743551760912,0.014421334490180016,0.021392596885561943,4.702359001385048e-05,0.9171895384788513
moment_guided,43,7,7223,large,284,0,121878.0,0.03049519658088684,0.06397777795791626,0.0944729745388031,0.05699751153588295,0.03881268948316574,0.04652101919054985,0.044652000069618225,0.0833333358168602,0.007172940764576197,0.7504953742027283
